"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,197,96,101,0,197,290102,148908,141194,64.5,71.5,67.9
2,"10-19",NA,427,225,202,0,427,263568,134947,128621,166.7,157.1,162
3,"20-29",NA,1014,514,500,0,1014,339736,177466,162270,289.6,308.1,298.5
4,"30-39",NA,1126,580,546,0,1126,359239,188972,170267,306.9,320.7,313.4
5,"40-49",NA,1226,525,701,0,1226,369722,183873,185849,285.5,377.2,331.6
6,"50-59",NA,1296,510,786,0,1296,419039,196469,222570,259.6,353.1,309.3
7,"60-69",NA,807,342,465,0,807,351248,147788,203460,231.4,228.5,229.8
8,"70-79",NA,334,143,191,0,334,236890,81674,155216,175.1,123.1,141
9,"Virš 80",NA,333,92,237,4,329,164546,44257,120289,207.9,197,202.4
