"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,586,304,282,0,586,290102,148908,141194,204.2,199.7,202
2,"10-19",NA,1151,608,543,0,1151,263568,134947,128621,450.5,422.2,436.7
3,"20-29",NA,2688,1339,1349,0,2688,339736,177466,162270,754.5,831.3,791.2
4,"30-39",NA,3102,1505,1597,0,3102,359239,188972,170267,796.4,937.9,863.5
5,"40-49",NA,3092,1300,1792,0,3092,369722,183873,185849,707,964.2,836.3
6,"50-59",NA,3169,1223,1946,0,3169,419039,196469,222570,622.5,874.3,756.3
7,"60-69",NA,2011,827,1184,0,2011,351248,147788,203460,559.6,581.9,572.5
8,"70-79",NA,729,312,417,0,729,236890,81674,155216,382,268.7,307.7
9,"Virš 80",NA,732,200,500,32,700,164546,44257,120289,451.9,415.7,444.9
