"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,184,88,96,0,184,290102,148908,141194,59.1,68,63.4
2,"10-19",NA,410,215,195,0,410,263568,134947,128621,159.3,151.6,155.6
3,"20-29",NA,970,486,484,0,970,339736,177466,162270,273.9,298.3,285.5
4,"30-39",NA,1080,551,529,0,1080,359239,188972,170267,291.6,310.7,300.6
5,"40-49",NA,1178,504,674,0,1178,369722,183873,185849,274.1,362.7,318.6
6,"50-59",NA,1266,497,769,0,1266,419039,196469,222570,253,345.5,302.1
7,"60-69",NA,772,322,450,0,772,351248,147788,203460,217.9,221.2,219.8
8,"70-79",NA,320,136,184,0,320,236890,81674,155216,166.5,118.5,135.1
9,"Virš 80",NA,325,90,232,3,322,164546,44257,120289,203.4,192.9,197.5
