"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,65,24,41,30,35,0,2020-11-02 06:51:07,29,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,716,304,410,367,340,3,2020-11-02 06:51:09,264,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,215,98,117,135,80,0,2020-11-02 06:51:11,104,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,8,7,1,2,6,0,2020-11-02 06:51:12,2,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,135,60,75,101,33,0,2020-11-02 06:51:14,90,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,172,53,119,67,95,9,2020-11-02 06:51:15,52,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,268,90,178,186,75,5,2020-11-02 06:51:17,141,2
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,115,41,74,90,24,0,2020-11-02 06:51:18,88,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,26,12,14,19,6,0,2020-11-02 06:51:19,19,1
42,"52","Kauno r.","2","Kauno apskr.",NA,591,270,321,455,129,6,2020-11-02 06:51:21,351,1
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,163,57,106,136,24,3,2020-11-02 06:51:22,127,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,133,78,55,78,54,1,2020-11-02 06:51:24,70,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,19,6,13,6,13,0,2020-11-02 06:51:25,4,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,153,59,94,122,27,2,2020-11-02 06:51:27,107,2
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,125,58,67,87,38,0,2020-11-02 06:51:28,63,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,6,2,3,4,1,0,2020-11-02 06:51:29,2,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,232,84,148,172,57,3,2020-11-02 06:51:31,170,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,27,13,14,3,24,0,2020-11-02 06:51:32,4,0
52,"78","Telšių r.","8","Telšių apskr.",NA,155,53,102,118,34,3,2020-11-02 06:51:34,117,0
53,"68","Plungės r.","8","Telšių apskr.",NA,516,197,317,454,53,6,2020-11-02 06:51:35,426,1
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,243,83,160,167,71,5,2020-11-02 06:51:37,144,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,50,19,30,43,5,1,2020-11-02 06:51:38,43,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,33,18,15,25,8,0,2020-11-02 06:51:40,24,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,784,313,471,280,491,11,2020-11-02 06:51:42,109,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,4134,2013,2112,2986,1103,28,2020-11-02 06:51:46,2224,8
60,"87","Šilalės r.","7","Tauragės apskr.",NA,115,44,71,93,22,0,2020-11-02 06:51:47,86,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,1306,559,743,980,301,20,2020-11-02 06:51:50,799,1
20,"30","Visagino","9","Utenos apskr.",NA,26,13,13,8,16,2,2020-11-02 06:51:51,8,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,105,44,61,83,22,0,2020-11-02 06:51:52,68,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,299,145,154,177,119,3,2020-11-02 06:51:54,128,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,1071,428,635,856,191,11,2020-11-02 06:51:56,582,5
30,"12","Birštono","2","Kauno apskr.",NA,16,7,9,13,3,0,2020-11-02 06:51:57,13,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,18,8,10,9,9,0,2020-11-02 06:51:58,6,0
