"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,15,6,9,5,10,0,2020-10-04 06:45:11,5,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,12,6,6,8,4,0,2020-10-04 06:45:12,3,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,10,5,5,2,7,1,2020-10-04 06:45:14,0,0
4,"69","Prienų r.","2","Kauno apskr.",NA,29,11,18,3,25,1,2020-10-04 06:45:15,0,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,23,7,16,4,19,0,2020-10-04 06:45:16,3,0
6,"74","Rietavo","8","Telšių apskr.",NA,7,5,2,1,6,0,2020-10-04 06:45:17,1,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,98,44,54,11,83,4,2020-10-04 06:45:18,7,0
8,"19","Kauno m.","2","Kauno apskr.",NA,562,295,267,306,247,8,2020-10-04 06:45:20,152,1
9,"11","Alytaus m.","1","Alytaus apskr.",NA,36,21,15,3,32,1,2020-10-04 06:45:21,1,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,8,5,3,7,1,0,2020-10-04 06:45:22,7,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,16,9,7,1,14,1,2020-10-04 06:45:24,1,0
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,3,0,3,0,3,0,2020-10-04 06:45:25,0,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,19,9,10,3,16,0,2020-10-04 06:45:26,1,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,97,46,51,84,12,1,2020-10-04 06:45:27,67,0
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,94,47,47,18,72,4,2020-10-04 06:45:28,8,0
