"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
61,NA,"Kita",NA,NA,NA,NA,96,17,3,94,0,0,2020-11-16 10:30:34,0,0,1,0,0,0,96,0,98.6,0
111869,NA,"Utenos r.",NA,NA,NA,NA,174,74,100,118,56,0,2020-11-16 10:30:34,0,0,174,468,37179,317.4,111,298.6,694.1,0
111870,NA,"Kaišiadorių r.",NA,NA,NA,NA,206,117,89,194,9,3,2020-11-16 10:30:34,0,0,206,697.7,29526,657,104,352.2,694.1,0
111871,NA,"Vilkaviškio r.",NA,NA,NA,NA,140,56,84,114,25,1,2020-11-16 10:30:34,0,0,140,403.9,34660,328.9,115,331.8,694.1,0
111872,NA,"Prienų r.",NA,NA,NA,NA,284,110,174,212,69,2,2020-11-16 10:30:34,0,0,284,1100.7,25802,821.6,174,674.4,694.1,1
112129,NA,"Jonavos r.",NA,NA,NA,NA,338,174,164,278,58,2,2020-11-16 10:30:34,0,0,338,821.1,41163,675.4,247,600.1,694.1,0
112130,NA,"Rietavo",NA,NA,NA,NA,106,43,63,72,33,1,2020-11-16 10:30:34,0,0,106,1460.4,7258,992,66,909.3,694.1,0
112131,NA,"Marijampolės",NA,NA,NA,NA,804,350,454,651,137,16,2020-11-16 10:30:34,0,0,804,1495.2,53772,1210.7,467,868.5,694.1,0
112132,NA,"Kauno m.",NA,NA,NA,NA,3993,1843,2150,3340,603,37,2020-11-16 10:30:34,0,0,3993,1379.8,289380,1154.2,2185,755.1,694.1,13
112133,NA,"Alytaus m.",NA,NA,NA,NA,582,228,354,535,44,3,2020-11-16 10:30:34,0,0,582,1166.6,49888,1072.4,465,932.1,694.1,0
112134,NA,"Druskininkų",NA,NA,NA,NA,110,52,58,79,30,0,2020-11-16 10:30:34,0,0,110,575.6,19109,413.4,78,408.2,694.1,1
112135,NA,"Joniškio r.",NA,NA,NA,NA,231,90,141,128,96,6,2020-11-16 10:30:34,0,0,231,1114.5,20726,617.6,102,492.1,694.1,1
112136,NA,"Kazlų Rūdos",NA,NA,NA,NA,63,30,33,45,17,1,2020-11-16 10:30:34,0,0,63,555.7,11337,396.9,41,361.6,694.1,0
112137,NA,"Biržų r.",NA,NA,NA,NA,123,56,67,78,42,0,2020-11-16 10:30:34,0,0,123,541.4,22718,343.3,71,312.5,694.1,1
112138,NA,"Šiaulių r.",NA,NA,NA,NA,643,283,359,536,92,4,2020-11-16 10:30:34,0,0,643,1551.6,41442,1293.4,287,692.5,694.1,10
112139,NA,"Klaipėdos r.",NA,NA,NA,NA,728,334,393,546,174,7,2020-11-16 10:30:34,0,0,728,1210.5,60139,907.9,371,616.9,694.1,1
112140,NA,"Anykščių r.",NA,NA,NA,NA,55,28,27,40,15,0,2020-11-16 10:30:34,0,0,55,238.8,23034,173.7,38,165,694.1,0
112141,NA,"Akmenės r.",NA,NA,NA,NA,80,40,40,50,28,2,2020-11-16 10:30:34,0,0,80,426.3,18764,266.5,47,250.5,694.1,0
112142,NA,"Molėtų r.",NA,NA,NA,NA,106,34,72,44,62,0,2020-11-16 10:30:34,0,0,106,618,17153,256.5,35,204,694.1,0
112143,NA,"Radviliškio r.",NA,NA,NA,NA,439,175,264,197,224,3,2020-11-16 10:30:34,0,0,439,1254.5,34995,562.9,180,514.4,694.1,15
112144,NA,"Rokiškio r.",NA,NA,NA,NA,96,40,56,65,30,1,2020-11-16 10:30:34,0,0,96,342,28070,231.6,61,217.3,694.1,0
112145,NA,"Šakių r.",NA,NA,NA,NA,146,62,84,103,41,2,2020-11-16 10:30:34,0,0,146,546.9,26698,385.8,88,329.6,694.1,0
112146,NA,"Panevėžio r.",NA,NA,NA,NA,294,143,151,269,22,2,2020-11-16 10:30:34,0,0,294,832.3,35324,761.5,215,608.6,694.1,1
112147,NA,"Trakų r.",NA,NA,NA,NA,273,115,154,197,74,1,2020-11-16 10:30:34,0,0,273,838.8,32546,605.3,152,467,694.1,0
112148,NA,"Kupiškio r.",NA,NA,NA,NA,115,53,62,72,41,2,2020-11-16 10:30:34,0,0,115,703.1,16356,440.2,65,397.4,694.1,0
112149,NA,"Skuodo r.",NA,NA,NA,NA,252,98,154,205,44,3,2020-11-16 10:30:34,0,0,252,1567.3,16078,1275,150,932.9,694.1,0
112150,NA,"Palangos m.",NA,NA,NA,NA,169,84,85,127,39,3,2020-11-16 10:30:34,0,0,169,1053.2,16046,791.5,79,492.3,694.1,0
112151,NA,"Pagėgių",NA,NA,NA,NA,27,11,16,17,9,0,2020-11-16 10:30:34,0,0,27,370.5,7288,233.3,16,219.5,694.1,1
112152,NA,"Šalčininkų r.",NA,NA,NA,NA,215,90,125,159,52,2,2020-11-16 10:30:34,0,0,215,704.5,30520,521,149,488.2,694.1,1
112153,NA,"Vilniaus r.",NA,NA,NA,NA,1395,575,794,954,429,4,2020-11-16 10:30:34,0,0,1395,1392.8,100158,952.5,676,674.9,694.1,5
112154,NA,"Švenčionių r.",NA,NA,NA,NA,444,190,254,277,161,1,2020-11-16 10:30:34,0,0,444,1936.2,22932,1207.9,231,1007.3,694.1,5
112155,NA,"Zarasų r.",NA,NA,NA,NA,30,18,12,22,7,1,2020-11-16 10:30:34,0,0,30,201.1,14916,147.5,22,147.5,694.1,0
112156,NA,"Kėdainių r.",NA,NA,NA,NA,417,176,241,337,73,5,2020-11-16 10:30:34,0,0,417,920.8,45285,744.2,283,624.9,694.1,2
112157,NA,"Ukmergės r.",NA,NA,NA,NA,351,130,219,210,131,9,2020-11-16 10:30:34,0,0,351,1048.7,33471,627.4,179,534.8,694.1,1
112158,NA,"Kelmės r.",NA,NA,NA,NA,382,141,241,218,155,6,2020-11-16 10:30:34,0,0,382,1505,25382,858.9,113,445.2,694.1,3
112159,NA,"Širvintų r.",NA,NA,NA,NA,276,111,161,185,90,0,2020-11-16 10:30:34,0,0,276,1830.7,15076,1227.1,161,1067.9,694.1,1
112160,NA,"Kalvarijos",NA,NA,NA,NA,71,29,42,51,16,3,2020-11-16 10:30:34,0,0,71,696.8,10190,500.5,45,441.6,694.1,1
112161,NA,"Kauno r.",NA,NA,NA,NA,1317,595,722,1111,192,12,2020-11-16 10:30:34,0,0,1317,1365.6,96441,1152,727,753.8,694.1,2
112162,NA,"Šilutės r.",NA,NA,NA,NA,420,163,256,315,97,5,2020-11-16 10:30:34,0,0,420,1115.9,37637,836.9,256,680.2,694.1,3
112163,NA,"Tauragės r.",NA,NA,NA,NA,498,230,268,392,103,3,2020-11-16 10:30:34,0,0,498,1317.3,37805,1036.9,365,965.5,694.1,0
112164,NA,"Lazdijų r.",NA,NA,NA,NA,46,19,27,28,18,0,2020-11-16 10:30:34,0,0,46,250.9,18331,152.7,28,152.7,694.1,0
112165,NA,"Jurbarko r.",NA,NA,NA,NA,259,98,161,198,49,5,2020-11-16 10:30:34,0,0,259,1043.4,24822,797.7,106,427,694.1,7
112166,NA,"Elektrėnų",NA,NA,NA,NA,204,100,102,157,47,0,2020-11-16 10:30:34,0,0,204,850.3,23992,654.4,81,337.6,694.1,0
112167,NA,"Neringos",NA,NA,NA,NA,12,5,6,11,1,0,2020-11-16 10:30:34,0,0,12,339.9,3530,311.6,6,170,694.1,0
112168,NA,"Mažeikių r.",NA,NA,NA,NA,721,330,391,564,152,5,2020-11-16 10:30:34,0,0,721,1411.9,51067,1104.4,489,957.6,694.1,0
112169,NA,"Ignalinos r.",NA,NA,NA,NA,50,21,29,23,27,0,2020-11-16 10:30:34,0,0,50,346.4,14433,159.4,24,166.3,694.1,0
112170,NA,"Telšių r.",NA,NA,NA,NA,482,168,314,322,155,4,2020-11-16 10:30:34,0,0,482,1225.9,39317,819,327,831.7,694.1,1
112171,NA,"Plungės r.",NA,NA,NA,NA,709,272,437,472,223,13,2020-11-16 10:30:34,0,0,709,2149.3,32987,1430.9,192,582,694.1,1
112172,NA,"Kretingos r.",NA,NA,NA,NA,586,210,373,463,113,9,2020-11-16 10:30:34,0,0,586,1565.7,37427,1237.1,342,913.8,694.1,0
112173,NA,"Varėnos r.",NA,NA,NA,NA,142,62,80,119,21,2,2020-11-16 10:30:34,0,0,142,681.4,20840,571,92,441.5,694.1,0
112174,NA,"Alytaus r.",NA,NA,NA,NA,157,66,91,146,9,2,2020-11-16 10:30:34,0,0,157,606.5,25887,564,124,479,694.1,0
112175,NA,"Raseinių r.",NA,NA,NA,NA,924,374,550,323,582,17,2020-11-16 10:30:34,0,0,924,2959.2,31225,1034.4,145,464.4,694.1,2
112176,NA,"Vilniaus m.",NA,NA,NA,NA,8037,3708,4150,6076,1898,32,2020-11-16 10:30:34,0,0,8037,1430,562030,1081.1,3899,693.7,694.1,18
112177,NA,"Šilalės r.",NA,NA,NA,NA,448,171,277,386,59,1,2020-11-16 10:30:34,0,0,448,2046.9,21887,1763.6,333,1521.4,694.1,2
112178,NA,"Klaipėdos m.",NA,NA,NA,NA,2924,1202,1700,2402,495,22,2020-11-16 10:30:34,0,0,2924,1960.3,149157,1610.4,1659,1112.3,694.1,5
112179,NA,"Visagino",NA,NA,NA,NA,84,41,43,60,22,2,2020-11-16 10:30:34,0,0,84,460.3,18250,328.8,59,323.3,694.1,0
112180,NA,"Pasvalio r.",NA,NA,NA,NA,206,84,121,155,50,1,2020-11-16 10:30:34,0,0,206,902.9,22816,679.3,102,447.1,694.1,0
112181,NA,"Panevėžio m.",NA,NA,NA,NA,983,393,588,856,121,5,2020-11-16 10:30:34,0,0,983,1144.6,85878,996.8,685,797.6,694.1,1
112182,NA,"Šiaulių m.",NA,NA,NA,NA,2349,951,1398,1941,388,13,2020-11-16 10:30:34,0,0,2349,2314,101514,1912,1295,1275.7,694.1,7
112183,NA,"Birštono",NA,NA,NA,NA,33,16,17,26,7,0,2020-11-16 10:30:34,0,0,33,811,4069,639,17,417.8,694.1,0
112184,NA,"Pakruojo r.",NA,NA,NA,NA,96,39,57,76,19,1,2020-11-16 10:30:34,0,0,96,516,18606,408.5,78,419.2,694.1,0
