"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
61,NA,"Kita",NA,NA,NA,NA,1,0,0,0,0,0,2020-08-12 06:55:10,0,0,1,0,0,0,0,0,9.5,0
81973,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,0,8,0,2020-08-12 06:50:08,0,0,8,21.5,37179,0,0,0,9.5,0
81974,NA,"Kaišiadorių r.",NA,NA,NA,NA,4,2,2,1,3,0,2020-08-12 06:50:09,0,0,4,13.5,29526,3.4,1,3.4,9.5,0
81975,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,0,7,1,2020-08-12 06:50:10,0,0,8,23.1,34660,0,0,0,9.5,0
81976,NA,"Prienų r.",NA,NA,NA,NA,20,6,14,15,5,0,2020-08-12 06:50:10,0,0,20,77.5,25802,58.1,15,58.1,9.5,0
81977,NA,"Jonavos r.",NA,NA,NA,NA,18,6,12,5,13,0,2020-08-12 06:50:11,0,0,18,43.7,41163,12.1,3,7.3,9.5,0
81978,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-08-12 06:50:12,0,0,6,82.7,7258,0,0,0,9.5,0
81979,NA,"Marijampolės",NA,NA,NA,NA,82,36,46,3,75,4,2020-08-12 06:50:13,0,0,82,152.5,53772,5.6,0,0,9.5,0
81980,NA,"Kauno m.",NA,NA,NA,NA,243,142,101,135,104,3,2020-08-12 06:50:14,0,0,243,84,289380,46.7,86,29.7,9.5,1
81981,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-08-12 06:50:15,0,0,28,56.1,49888,0,0,0,9.5,0
81982,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-08-12 06:50:15,0,0,1,5.2,19109,0,0,0,9.5,0
81983,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-08-12 06:50:16,0,0,15,72.4,20726,0,0,0,9.5,0
81984,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-08-12 06:50:17,0,0,3,26.5,11337,0,0,0,9.5,0
