"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
110581,NA,"Utenos r.",NA,NA,NA,NA,142,60,82,93,49,0,2020-11-13 10:30:21,0,0,142,381.9,37179,250.1,95,255.5,645.9,0
110582,NA,"Kaišiadorių r.",NA,NA,NA,NA,191,108,83,183,7,1,2020-11-13 10:30:21,0,0,191,646.9,29526,619.8,136,460.6,645.9,0
110583,NA,"Vilkaviškio r.",NA,NA,NA,NA,100,41,59,81,18,1,2020-11-13 10:30:21,0,0,100,288.5,34660,233.7,78,225,645.9,0
110584,NA,"Prienų r.",NA,NA,NA,NA,258,103,155,189,66,2,2020-11-13 10:30:21,0,0,258,999.9,25802,732.5,167,647.2,645.9,1
110585,NA,"Jonavos r.",NA,NA,NA,NA,291,146,145,231,58,2,2020-11-13 10:30:21,0,0,291,706.9,41163,561.2,228,553.9,645.9,0
110586,NA,"Rietavo",NA,NA,NA,NA,100,41,59,69,30,1,2020-11-13 10:30:21,0,0,100,1377.8,7258,950.7,63,868,645.9,0
110587,NA,"Marijampolės",NA,NA,NA,NA,688,299,387,558,115,15,2020-11-13 10:30:21,0,0,688,1279.5,53772,1037.7,414,769.9,645.9,0
110588,NA,"Kauno m.",NA,NA,NA,NA,3757,1738,2019,3138,581,29,2020-11-13 10:30:21,0,0,3757,1298.3,289380,1084.4,2212,764.4,645.9,9
110589,NA,"Alytaus m.",NA,NA,NA,NA,436,180,256,389,44,3,2020-11-13 10:30:21,0,0,436,874,49888,779.7,359,719.6,645.9,0
110590,NA,"Druskininkų",NA,NA,NA,NA,83,39,44,55,27,0,2020-11-13 10:30:21,0,0,83,434.3,19109,287.8,54,282.6,645.9,1
110591,NA,"Joniškio r.",NA,NA,NA,NA,222,87,135,133,82,6,2020-11-13 10:30:21,0,0,222,1071.1,20726,641.7,98,472.8,645.9,1
110592,NA,"Kazlų Rūdos",NA,NA,NA,NA,51,23,28,34,16,1,2020-11-13 10:30:21,0,0,51,449.9,11337,299.9,34,299.9,645.9,0
110849,NA,"Biržų r.",NA,NA,NA,NA,107,49,58,67,38,0,2020-11-13 10:30:21,0,0,107,471,22718,294.9,78,343.3,645.9,0
110850,NA,"Šiaulių r.",NA,NA,NA,NA,551,230,320,444,92,4,2020-11-13 10:30:21,0,0,551,1329.6,41442,1071.4,231,557.4,645.9,10
110851,NA,"Klaipėdos r.",NA,NA,NA,NA,654,306,347,499,149,6,2020-11-13 10:30:21,0,0,654,1087.5,60139,829.7,372,618.6,645.9,0
110852,NA,"Anykščių r.",NA,NA,NA,NA,45,24,21,31,14,0,2020-11-13 10:30:21,0,0,45,195.4,23034,134.6,30,130.2,645.9,0
110853,NA,"Akmenės r.",NA,NA,NA,NA,64,34,30,35,27,2,2020-11-13 10:30:21,0,0,64,341.1,18764,186.5,35,186.5,645.9,0
110854,NA,"Molėtų r.",NA,NA,NA,NA,98,32,66,37,61,0,2020-11-13 10:30:21,0,0,98,571.3,17153,215.7,34,198.2,645.9,0
110855,NA,"Radviliškio r.",NA,NA,NA,NA,389,154,235,157,214,3,2020-11-13 10:30:21,0,0,389,1111.6,34995,448.6,135,385.8,645.9,15
110856,NA,"Rokiškio r.",NA,NA,NA,NA,88,34,54,60,27,1,2020-11-13 10:30:21,0,0,88,313.5,28070,213.8,55,195.9,645.9,0
110857,NA,"Šakių r.",NA,NA,NA,NA,126,52,74,83,41,2,2020-11-13 10:30:21,0,0,126,471.9,26698,310.9,75,280.9,645.9,0
110858,NA,"Panevėžio r.",NA,NA,NA,NA,244,127,117,219,22,2,2020-11-13 10:30:21,0,0,244,690.7,35324,620,174,492.6,645.9,1
110859,NA,"Trakų r.",NA,NA,NA,NA,229,93,131,162,65,1,2020-11-13 10:30:21,0,0,229,703.6,32546,497.8,136,417.9,645.9,0
110860,NA,"Kupiškio r.",NA,NA,NA,NA,110,51,59,80,29,1,2020-11-13 10:30:21,0,0,110,672.5,16356,489.1,79,483,645.9,0
110861,NA,"Skuodo r.",NA,NA,NA,NA,220,83,137,175,43,2,2020-11-13 10:30:21,0,0,220,1368.3,16078,1088.4,134,833.4,645.9,0
110862,NA,"Palangos m.",NA,NA,NA,NA,157,77,80,138,16,3,2020-11-13 10:30:21,0,0,157,978.4,16046,860,75,467.4,645.9,0
110863,NA,"Pagėgių",NA,NA,NA,NA,22,8,14,13,8,0,2020-11-13 10:30:21,0,0,22,301.9,7288,178.4,12,164.7,645.9,1
110864,NA,"Šalčininkų r.",NA,NA,NA,NA,186,73,113,141,44,1,2020-11-13 10:30:21,0,0,186,609.4,30520,462,134,439.1,645.9,0
110865,NA,"Vilniaus r.",NA,NA,NA,NA,1240,508,703,816,413,3,2020-11-13 10:30:21,0,0,1240,1238,100158,814.7,585,584.1,645.9,5
110866,NA,"Švenčionių r.",NA,NA,NA,NA,419,180,239,255,161,1,2020-11-13 10:30:21,0,0,419,1827.1,22932,1112,241,1050.9,645.9,2
110867,NA,"Zarasų r.",NA,NA,NA,NA,26,15,11,18,7,1,2020-11-13 10:30:21,0,0,26,174.3,14916,120.7,19,127.4,645.9,0
110868,NA,"Kėdainių r.",NA,NA,NA,NA,365,150,215,302,60,1,2020-11-13 10:30:21,0,0,365,806,45285,666.9,259,571.9,645.9,2
110869,NA,"Ukmergės r.",NA,NA,NA,NA,324,117,205,191,123,9,2020-11-13 10:30:21,0,0,324,968,33471,570.6,169,504.9,645.9,1
110870,NA,"Kelmės r.",NA,NA,NA,NA,362,130,232,219,134,6,2020-11-13 10:30:21,0,0,362,1426.2,25382,862.8,116,457,645.9,3
110871,NA,"Širvintų r.",NA,NA,NA,NA,260,103,153,181,78,0,2020-11-13 10:30:21,0,0,260,1724.6,15076,1200.6,174,1154.1,645.9,1
110872,NA,"Kalvarijos",NA,NA,NA,NA,61,25,36,42,15,3,2020-11-13 10:30:21,0,0,61,598.6,10190,412.2,41,402.4,645.9,1
110873,NA,"Kauno r.",NA,NA,NA,NA,1167,537,630,964,191,11,2020-11-13 10:30:21,0,0,1167,1210.1,96441,999.6,651,675,645.9,1
110874,NA,"Šilutės r.",NA,NA,NA,NA,382,144,235,297,77,5,2020-11-13 10:30:21,0,0,382,1015,37637,789.1,276,733.3,645.9,3
110875,NA,"Tauragės r.",NA,NA,NA,NA,320,160,160,226,93,1,2020-11-13 10:30:21,0,0,320,846.4,37805,597.8,208,550.2,645.9,0
110876,NA,"Lazdijų r.",NA,NA,NA,NA,44,18,26,26,18,0,2020-11-13 10:30:21,0,0,44,240,18331,141.8,26,141.8,645.9,0
110877,NA,"Jurbarko r.",NA,NA,NA,NA,245,92,153,185,48,5,2020-11-13 10:30:21,0,0,245,987,24822,745.3,119,479.4,645.9,7
110878,NA,"Elektrėnų",NA,NA,NA,NA,185,91,92,139,46,0,2020-11-13 10:30:21,0,0,185,771.1,23992,579.4,88,366.8,645.9,0
110879,NA,"Neringos",NA,NA,NA,NA,11,5,5,10,1,0,2020-11-13 10:30:21,0,0,11,311.6,3530,283.3,7,198.3,645.9,0
110880,NA,"Mažeikių r.",NA,NA,NA,NA,576,254,322,453,119,4,2020-11-13 10:30:21,0,0,576,1127.9,51067,887.1,422,826.4,645.9,0
110881,NA,"Ignalinos r.",NA,NA,NA,NA,44,17,27,18,26,0,2020-11-13 10:30:21,0,0,44,304.9,14433,124.7,20,138.6,645.9,0
110882,NA,"Telšių r.",NA,NA,NA,NA,448,156,292,339,105,4,2020-11-13 10:30:21,0,0,448,1139.5,39317,862.2,340,864.8,645.9,0
110883,NA,"Plungės r.",NA,NA,NA,NA,685,261,424,476,195,13,2020-11-13 10:30:21,0,0,685,2076.6,32987,1443,282,854.9,645.9,1
110884,NA,"Kretingos r.",NA,NA,NA,NA,535,184,345,413,112,9,2020-11-13 10:30:21,0,0,535,1429.4,37427,1103.5,334,892.4,645.9,0
110885,NA,"Varėnos r.",NA,NA,NA,NA,117,50,67,98,17,2,2020-11-13 10:30:21,0,0,117,561.4,20840,470.2,87,417.5,645.9,0
110886,NA,"Alytaus r.",NA,NA,NA,NA,118,51,67,107,9,2,2020-11-13 10:30:21,0,0,118,455.8,25887,413.3,100,386.3,645.9,0
110887,NA,"Raseinių r.",NA,NA,NA,NA,872,351,521,274,581,15,2020-11-13 10:30:21,0,0,872,2792.6,31225,877.5,117,374.7,645.9,2
110888,NA,"Vilniaus m.",NA,NA,NA,NA,7228,3363,3662,5413,1755,30,2020-11-13 10:30:21,0,0,7228,1286.1,562030,963.1,3709,659.9,645.9,15
110889,NA,"Šilalės r.",NA,NA,NA,NA,378,137,241,325,51,1,2020-11-13 10:30:21,0,0,378,1727,21887,1484.9,293,1338.7,645.9,1
110890,NA,"Klaipėdos m.",NA,NA,NA,NA,2548,1046,1478,2066,456,22,2020-11-13 10:30:21,0,0,2548,1708.3,149157,1385.1,1579,1058.6,645.9,4
110891,NA,"Visagino",NA,NA,NA,NA,58,26,32,34,22,2,2020-11-13 10:30:21,0,0,58,317.8,18250,186.3,36,197.3,645.9,0
110892,NA,"Pasvalio r.",NA,NA,NA,NA,194,77,116,145,48,1,2020-11-13 10:30:21,0,0,194,850.3,22816,635.5,107,469,645.9,0
110893,NA,"Panevėžio m.",NA,NA,NA,NA,790,330,458,663,121,5,2020-11-13 10:30:21,0,0,790,919.9,85878,772,531,618.3,645.9,1
110894,NA,"Šiaulių m.",NA,NA,NA,NA,2074,854,1220,1668,387,12,2020-11-13 10:30:21,0,0,2074,2043.1,101514,1643.1,1228,1209.7,645.9,7
110895,NA,"Birštono",NA,NA,NA,NA,30,14,16,25,5,0,2020-11-13 10:30:21,0,0,30,737.3,4069,614.4,17,417.8,645.9,0
110896,NA,"Pakruojo r.",NA,NA,NA,NA,74,30,44,54,19,1,2020-11-13 10:30:21,0,0,74,397.7,18606,290.2,57,306.4,645.9,0
61,NA,"Kita",NA,NA,NA,NA,84,13,1,82,0,0,2020-11-13 10:30:21,0,0,1,0,0,0,84,0,98.6,0
