"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,174,74,100,118,56,0,2020-11-16 10:26:26,111,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,206,117,89,194,9,3,2020-11-16 10:26:28,104,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,140,56,84,114,25,1,2020-11-16 10:26:29,115,0
4,"69","Prienų r.","2","Kauno apskr.",NA,284,110,174,212,69,2,2020-11-16 10:26:31,174,1
5,"46","Jonavos r.","2","Kauno apskr.",NA,338,174,164,278,58,2,2020-11-16 10:26:33,247,0
6,"74","Rietavo","8","Telšių apskr.",NA,106,43,63,72,33,1,2020-11-16 10:26:34,66,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,804,350,454,651,137,16,2020-11-16 10:26:36,467,0
8,"19","Kauno m.","2","Kauno apskr.",NA,3993,1843,2150,3340,603,37,2020-11-16 10:26:41,2185,13
9,"11","Alytaus m.","1","Alytaus apskr.",NA,582,228,354,535,44,3,2020-11-16 10:26:43,465,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,110,52,58,79,30,0,2020-11-16 10:26:44,78,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,231,90,141,128,96,6,2020-11-16 10:26:46,102,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,63,30,33,45,17,1,2020-11-16 10:26:47,41,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,123,56,67,78,42,0,2020-11-16 10:26:49,71,1
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,643,283,359,536,92,4,2020-11-16 10:26:50,287,10
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,728,334,393,546,174,7,2020-11-16 10:26:52,371,1
16,"34","Anykščių r.","9","Utenos apskr.",NA,55,28,27,40,15,0,2020-11-16 10:26:54,38,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,80,40,40,50,28,2,2020-11-16 10:26:55,47,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,106,34,72,44,62,0,2020-11-16 10:26:56,35,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,439,175,264,197,224,3,2020-11-16 10:26:58,180,15
