"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
65021,NA,"Utenos r.",NA,NA,NA,NA,6,3,3,1,5,0,2020-06-21 06:52:07,0,0,6,16.1,37179,2.7,1,2.7,3,0
65022,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-06-21 06:52:08,0,0,3,10.2,29526,0,0,0,3,0
65023,NA,"Vilkaviškio r.",NA,NA,NA,NA,7,4,3,0,6,1,2020-06-21 06:52:09,0,0,7,20.2,34660,0,0,0,3,0
65024,NA,"Prienų r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-06-21 06:52:10,0,0,5,19.4,25802,0,0,0,3,0
67841,NA,"Jonavos r.",NA,NA,NA,NA,13,3,10,4,9,0,2020-06-21 06:52:10,0,0,13,31.6,41163,9.7,4,9.7,3,0
67842,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-06-21 06:52:11,0,0,6,82.7,7258,0,0,0,3,0
67843,NA,"Marijampolės",NA,NA,NA,NA,76,32,44,1,71,4,2020-06-21 06:52:12,0,0,76,141.3,53772,1.9,1,1.9,3,0
67844,NA,"Kauno m.",NA,NA,NA,NA,104,51,53,8,92,3,2020-06-21 06:52:13,0,0,104,35.9,289380,2.8,2,0.7,3,1
67845,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-06-21 06:52:13,0,0,28,56.1,49888,0,0,0,3,0
67846,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-06-21 06:52:14,0,0,1,5.2,19109,0,0,0,3,0
67847,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-06-21 06:52:14,0,0,15,72.4,20726,0,0,0,3,0
67848,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,1,2,0,2020-06-21 06:52:15,0,0,3,26.5,11337,8.8,0,0,3,0
67849,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-06-21 06:52:16,0,0,10,44,22718,0,0,0,3,0
67850,NA,"Šiaulių r.",NA,NA,NA,NA,11,6,5,0,10,1,2020-06-21 06:52:16,0,0,11,26.5,41442,0,0,0,3,0
