"day","municipality_code","administrative_level_3","tests_daily","tests_positive_daily","deaths_1_daily","deaths_2_daily","deaths_3_daily"
2020-04-10,"78","Telšių r.",46,0,0,0,0
2020-04-10,"79","Trakų r.",33,0,0,0,0
2020-04-10,"81","Ukmergės r.",61,2,0,0,0
2020-04-10,"82","Utenos r.",15,0,0,0,0
2020-04-10,"84","Šakių r.",50,0,0,0,0
2020-04-10,"85","Šalčininkų r.",10,0,0,0,0
2020-04-10,"86","Švenčionių r.",7,0,0,0,0
2020-04-10,"87","Šilalės r.",9,0,0,0,0
2020-04-10,"88","Šilutės r.",38,0,0,0,0
2020-04-10,"89","Širvintų r.",8,1,0,0,0
2020-04-10,"91","Šiaulių r.",11,0,0,0,0
2020-04-10,"94","Jurbarko r.",21,0,0,0,0
2020-04-11,"00","Lithuania",2751,62,1,1,1
2020-04-11,"11","Alytaus m.",200,0,0,0,0
2020-04-11,"12","Birštono",2,0,0,0,0
2020-04-11,"13","Vilniaus m.",660,17,0,0,0
2020-04-11,"15","Druskininkų",25,0,0,0,0
2020-04-11,"18","Marijampolės",51,2,0,0,0
2020-04-11,"19","Kauno m.",197,2,0,0,0
2020-04-11,"21","Klaipėdos m.",403,22,0,0,0
2020-04-11,"23","Neringos",0,0,0,0,0
2020-04-11,"25","Palangos m.",57,1,0,0,0
2020-04-11,"27","Panevėžio m.",64,0,0,0,0
2020-04-11,"29","Šiaulių m.",91,0,0,0,0
2020-04-11,"30","Visagino m.",6,0,0,0,0
2020-04-11,"32","Akmenės r.",13,0,0,0,0
2020-04-11,"33","Alytaus r.",36,0,0,0,0
2020-04-11,"34","Anykščių r.",7,0,0,0,0
2020-04-11,"36","Biržų r.",4,0,0,0,0
2020-04-11,"38","Varėnos r.",16,0,0,0,0
2020-04-11,"39","Vilkaviškio r.",18,0,0,0,0
2020-04-11,"41","Vilniaus r.",107,4,0,0,0
2020-04-11,"42","Elektrėnų",14,0,0,0,0
2020-04-11,"43","Zarasų r.",0,0,0,0,0
2020-04-11,"45","Ignalinos r.",15,0,0,0,0
2020-04-11,"46","Jonavos r.",42,0,0,0,0
2020-04-11,"47","Joniškio r.",9,0,0,0,0
2020-04-11,"48","Kalvarijos",28,0,0,0,0
2020-04-11,"49","Kaišiadorių r.",5,0,0,0,0
2020-04-11,"52","Kauno r.",32,0,0,0,0
2020-04-11,"53","Kėdainių r.",15,0,0,0,0
2020-04-11,"54","Kelmės r.",8,0,0,0,0
2020-04-11,"55","Klaipėdos r.",50,3,0,0,0
2020-04-11,"56","Kretingos r.",52,0,0,0,0
2020-04-11,"57","Kupiškio r.",4,0,0,0,0
2020-04-11,"58","Kazlų Rūdos",3,0,0,0,0
2020-04-11,"59","Lazdijų r.",18,0,0,0,0
2020-04-11,"61","Mažeikių r.",15,0,0,0,0
2020-04-11,"62","Molėtų r.",5,0,0,0,0
2020-04-11,"63","Pagėgių",9,0,0,0,0
2020-04-11,"65","Pakruojo r.",6,0,0,0,0
2020-04-11,"66","Panevėžio r.",19,0,0,0,0
2020-04-11,"67","Pasvalio r.",1,0,0,0,0
2020-04-11,"68","Plungės r.",6,0,0,0,0
2020-04-11,"69","Prienų r.",21,0,0,0,0
2020-04-11,"71","Radviliškio r.",9,0,0,0,0
2020-04-11,"72","Raseinių r.",18,0,0,0,0
2020-04-11,"73","Rokiškio r.",6,0,0,0,0
2020-04-11,"74","Rietavo",4,0,0,0,0
2020-04-11,"75","Skuodo r.",9,0,0,0,0
2020-04-11,"77","Tauragės r.",52,0,0,0,0
2020-04-11,"78","Telšių r.",40,2,0,0,0
2020-04-11,"79","Trakų r.",31,0,0,0,0
2020-04-11,"81","Ukmergės r.",92,6,1,1,1
2020-04-11,"82","Utenos r.",18,0,0,0,0
2020-04-11,"84","Šakių r.",8,0,0,0,0
2020-04-11,"85","Šalčininkų r.",18,0,0,0,0
2020-04-11,"86","Švenčionių r.",19,0,0,0,0
2020-04-11,"87","Šilalės r.",13,1,0,0,0
2020-04-11,"88","Šilutės r.",34,1,0,0,0
2020-04-11,"89","Širvintų r.",6,0,0,0,0
2020-04-11,"91","Šiaulių r.",20,1,0,0,0
2020-04-11,"94","Jurbarko r.",20,0,0,0,0
2020-04-12,"00","Lithuania",845,31,1,2,2
2020-04-12,"11","Alytaus m.",5,1,0,0,0
2020-04-12,"12","Birštono",1,0,0,0,0
2020-04-12,"13","Vilniaus m.",165,3,0,0,0
2020-04-12,"15","Druskininkų",13,0,0,0,0
2020-04-12,"18","Marijampolės",37,2,1,1,1
2020-04-12,"19","Kauno m.",129,1,0,0,0
2020-04-12,"21","Klaipėdos m.",115,9,0,0,0
2020-04-12,"23","Neringos",0,0,0,0,0
2020-04-12,"25","Palangos m.",13,2,0,0,0
2020-04-12,"27","Panevėžio m.",24,0,0,0,0
2020-04-12,"29","Šiaulių m.",85,0,0,0,0
2020-04-12,"30","Visagino m.",2,0,0,0,0
2020-04-12,"32","Akmenės r.",2,0,0,0,0
2020-04-12,"33","Alytaus r.",0,0,0,0,0
2020-04-12,"34","Anykščių r.",7,0,0,0,0
2020-04-12,"36","Biržų r.",5,1,0,0,0
2020-04-12,"38","Varėnos r.",4,0,0,0,0
2020-04-12,"39","Vilkaviškio r.",11,0,0,0,0
2020-04-12,"41","Vilniaus r.",23,0,0,0,0
2020-04-12,"42","Elektrėnų",0,0,0,0,0
2020-04-12,"43","Zarasų r.",0,0,0,0,0
2020-04-12,"45","Ignalinos r.",9,0,0,0,0
2020-04-12,"46","Jonavos r.",3,0,0,0,0
2020-04-12,"47","Joniškio r.",5,0,0,0,0
2020-04-12,"48","Kalvarijos",2,0,0,0,0
2020-04-12,"49","Kaišiadorių r.",3,0,0,0,0
2020-04-12,"52","Kauno r.",12,1,0,0,0
2020-04-12,"53","Kėdainių r.",8,0,0,0,0
2020-04-12,"54","Kelmės r.",2,0,0,0,0
2020-04-12,"55","Klaipėdos r.",19,6,0,0,0
2020-04-12,"56","Kretingos r.",12,2,0,0,0
2020-04-12,"57","Kupiškio r.",0,0,0,0,0
2020-04-12,"58","Kazlų Rūdos",2,0,0,0,0
2020-04-12,"59","Lazdijų r.",2,0,0,0,0
2020-04-12,"61","Mažeikių r.",5,0,0,0,0
2020-04-12,"62","Molėtų r.",1,0,0,0,0
2020-04-12,"63","Pagėgių",1,0,0,0,0
2020-04-12,"65","Pakruojo r.",1,0,0,0,0
2020-04-12,"66","Panevėžio r.",5,0,0,1,1
2020-04-12,"67","Pasvalio r.",0,0,0,0,0
2020-04-12,"68","Plungės r.",4,0,0,0,0
2020-04-12,"69","Prienų r.",1,0,0,0,0
2020-04-12,"71","Radviliškio r.",10,0,0,0,0
2020-04-12,"72","Raseinių r.",2,0,0,0,0
2020-04-12,"73","Rokiškio r.",2,0,0,0,0
2020-04-12,"74","Rietavo",1,1,0,0,0
2020-04-12,"75","Skuodo r.",1,0,0,0,0
2020-04-12,"77","Tauragės r.",5,0,0,0,0
2020-04-12,"78","Telšių r.",3,0,0,0,0
2020-04-12,"79","Trakų r.",1,0,0,0,0
2020-04-12,"81","Ukmergės r.",17,0,0,0,0
2020-04-12,"82","Utenos r.",3,0,0,0,0
2020-04-12,"84","Šakių r.",3,0,0,0,0
2020-04-12,"85","Šalčininkų r.",6,0,0,0,0
2020-04-12,"86","Švenčionių r.",5,1,0,0,0
2020-04-12,"87","Šilalės r.",0,0,0,0,0
2020-04-12,"88","Šilutės r.",36,1,0,0,0
2020-04-12,"89","Širvintų r.",3,0,0,0,0
2020-04-12,"91","Šiaulių r.",5,0,0,0,0
2020-04-12,"94","Jurbarko r.",4,0,0,0,0
2020-04-13,"00","Lithuania",754,21,1,1,1
2020-04-13,"11","Alytaus m.",15,0,0,0,0
2020-04-13,"12","Birštono",0,0,0,0,0
2020-04-13,"13","Vilniaus m.",208,2,1,1,1
2020-04-13,"15","Druskininkų",5,0,0,0,0
2020-04-13,"18","Marijampolės",24,0,0,0,0
2020-04-13,"19","Kauno m.",12,0,0,0,0
2020-04-13,"21","Klaipėdos m.",159,14,0,0,0
2020-04-13,"23","Neringos",0,0,0,0,0
2020-04-13,"25","Palangos m.",8,0,0,0,0
2020-04-13,"27","Panevėžio m.",33,0,0,0,0
2020-04-13,"29","Šiaulių m.",43,0,0,0,0
2020-04-13,"30","Visagino m.",4,0,0,0,0
2020-04-13,"32","Akmenės r.",5,0,0,0,0
2020-04-13,"33","Alytaus r.",5,0,0,0,0
2020-04-13,"34","Anykščių r.",3,0,0,0,0
2020-04-13,"36","Biržų r.",0,0,0,0,0
2020-04-13,"38","Varėnos r.",0,0,0,0,0
2020-04-13,"39","Vilkaviškio r.",1,1,0,0,0
2020-04-13,"41","Vilniaus r.",31,1,0,0,0
2020-04-13,"42","Elektrėnų",3,0,0,0,0
2020-04-13,"43","Zarasų r.",1,0,0,0,0
2020-04-13,"45","Ignalinos r.",1,0,0,0,0
2020-04-13,"46","Jonavos r.",4,0,0,0,0
2020-04-13,"47","Joniškio r.",3,0,0,0,0
2020-04-13,"48","Kalvarijos",2,0,0,0,0
2020-04-13,"49","Kaišiadorių r.",2,0,0,0,0
2020-04-13,"52","Kauno r.",7,0,0,0,0
2020-04-13,"53","Kėdainių r.",4,0,0,0,0
2020-04-13,"54","Kelmės r.",6,0,0,0,0
2020-04-13,"55","Klaipėdos r.",12,0,0,0,0
2020-04-13,"56","Kretingos r.",12,1,0,0,0
2020-04-13,"57","Kupiškio r.",3,0,0,0,0
2020-04-13,"58","Kazlų Rūdos",0,0,0,0,0
2020-04-13,"59","Lazdijų r.",7,0,0,0,0
2020-04-13,"61","Mažeikių r.",4,0,0,0,0
2020-04-13,"62","Molėtų r.",3,0,0,0,0
2020-04-13,"63","Pagėgių",1,0,0,0,0
2020-04-13,"65","Pakruojo r.",4,0,0,0,0
2020-04-13,"66","Panevėžio r.",7,0,0,0,0
2020-04-13,"67","Pasvalio r.",2,0,0,0,0
2020-04-13,"68","Plungės r.",6,0,0,0,0
2020-04-13,"69","Prienų r.",1,0,0,0,0
2020-04-13,"71","Radviliškio r.",9,0,0,0,0
2020-04-13,"72","Raseinių r.",9,0,0,0,0
2020-04-13,"73","Rokiškio r.",1,0,0,0,0
2020-04-13,"74","Rietavo",5,0,0,0,0
2020-04-13,"75","Skuodo r.",5,0,0,0,0
2020-04-13,"77","Tauragės r.",6,0,0,0,0
2020-04-13,"78","Telšių r.",1,0,0,0,0
2020-04-13,"79","Trakų r.",4,0,0,0,0
2020-04-13,"81","Ukmergės r.",11,0,0,0,0
2020-04-13,"82","Utenos r.",4,0,0,0,0
2020-04-13,"84","Šakių r.",4,0,0,0,0
2020-04-13,"85","Šalčininkų r.",6,0,0,0,0
2020-04-13,"86","Švenčionių r.",7,0,0,0,0
2020-04-13,"87","Šilalės r.",5,1,0,0,0
2020-04-13,"88","Šilutės r.",10,0,0,0,0
2020-04-13,"89","Širvintų r.",4,1,0,0,0
2020-04-13,"91","Šiaulių r.",9,0,0,0,0
2020-04-13,"94","Jurbarko r.",3,0,0,0,0
2020-04-14,"00","Lithuania",1621,27,4,4,4
2020-04-14,"11","Alytaus m.",68,0,0,0,0
2020-04-14,"12","Birštono",0,0,0,0,0
2020-04-14,"13","Vilniaus m.",314,2,0,0,0
2020-04-14,"15","Druskininkų",32,0,0,0,0
2020-04-14,"18","Marijampolės",71,3,1,1,1
2020-04-14,"19","Kauno m.",158,1,0,0,0
2020-04-14,"21","Klaipėdos m.",188,7,1,1,1
2020-04-14,"23","Neringos",0,0,0,0,0
2020-04-14,"25","Palangos m.",5,0,0,0,0
2020-04-14,"27","Panevėžio m.",25,0,0,0,0
2020-04-14,"29","Šiaulių m.",57,0,0,0,0
2020-04-14,"30","Visagino m.",10,0,0,0,0
2020-04-14,"32","Akmenės r.",9,0,0,0,0
2020-04-14,"33","Alytaus r.",12,0,0,0,0
2020-04-14,"34","Anykščių r.",8,0,0,0,0
2020-04-14,"36","Biržų r.",14,0,0,0,0
2020-04-14,"38","Varėnos r.",14,0,0,0,0
2020-04-14,"39","Vilkaviškio r.",11,0,0,0,0
2020-04-14,"41","Vilniaus r.",50,7,0,0,0
2020-04-14,"42","Elektrėnų",11,0,0,0,0
2020-04-14,"43","Zarasų r.",5,0,0,0,0
2020-04-14,"45","Ignalinos r.",3,0,0,0,0
2020-04-14,"46","Jonavos r.",13,0,0,0,0
2020-04-14,"47","Joniškio r.",5,0,0,0,0
2020-04-14,"48","Kalvarijos",4,0,0,0,0
2020-04-14,"49","Kaišiadorių r.",9,0,0,0,0
2020-04-14,"52","Kauno r.",23,0,0,0,0
2020-04-14,"53","Kėdainių r.",22,0,0,0,0
2020-04-14,"54","Kelmės r.",7,0,0,0,0
2020-04-14,"55","Klaipėdos r.",24,2,1,1,1
2020-04-14,"56","Kretingos r.",24,0,0,0,0
2020-04-14,"57","Kupiškio r.",16,0,0,0,0
2020-04-14,"58","Kazlų Rūdos",6,0,0,0,0
2020-04-14,"59","Lazdijų r.",9,1,0,0,0
2020-04-14,"61","Mažeikių r.",58,0,0,0,0
2020-04-14,"62","Molėtų r.",4,0,0,0,0
2020-04-14,"63","Pagėgių",4,0,0,0,0
2020-04-14,"65","Pakruojo r.",7,0,0,0,0
2020-04-14,"66","Panevėžio r.",13,2,0,0,0
2020-04-14,"67","Pasvalio r.",7,0,0,0,0
2020-04-14,"68","Plungės r.",16,0,0,0,0
2020-04-14,"69","Prienų r.",13,0,0,0,0
2020-04-14,"71","Radviliškio r.",20,0,0,0,0
2020-04-14,"72","Raseinių r.",25,0,0,0,0
2020-04-14,"73","Rokiškio r.",4,0,0,0,0
2020-04-14,"74","Rietavo",1,0,0,0,0
2020-04-14,"75","Skuodo r.",5,0,0,0,0
2020-04-14,"77","Tauragės r.",33,0,0,0,0
2020-04-14,"78","Telšių r.",28,0,1,1,1
2020-04-14,"79","Trakų r.",14,0,0,0,0
2020-04-14,"81","Ukmergės r.",26,0,0,0,0
2020-04-14,"82","Utenos r.",19,1,0,0,0
2020-04-14,"84","Šakių r.",36,0,0,0,0
2020-04-14,"85","Šalčininkų r.",9,1,0,0,0
2020-04-14,"86","Švenčionių r.",5,0,0,0,0
2020-04-14,"87","Šilalės r.",7,0,0,0,0
2020-04-14,"88","Šilutės r.",16,0,0,0,0
2020-04-14,"89","Širvintų r.",1,0,0,0,0
2020-04-14,"91","Šiaulių r.",10,0,0,0,0
2020-04-14,"94","Jurbarko r.",13,0,0,0,0
2020-04-15,"00","Lithuania",3013,60,0,0,0
2020-04-15,"11","Alytaus m.",178,1,0,0,0
2020-04-15,"12","Birštono",1,0,0,0,0
2020-04-15,"13","Vilniaus m.",570,11,0,0,0
2020-04-15,"15","Druskininkų",21,0,0,0,0
2020-04-15,"18","Marijampolės",184,0,0,0,0
2020-04-15,"19","Kauno m.",288,0,0,0,0
2020-04-15,"21","Klaipėdos m.",339,23,0,0,0
2020-04-15,"23","Neringos",2,0,0,0,0
2020-04-15,"25","Palangos m.",39,0,0,0,0
2020-04-15,"27","Panevėžio m.",99,1,0,0,0
2020-04-15,"29","Šiaulių m.",124,0,0,0,0
2020-04-15,"30","Visagino m.",4,0,0,0,0
2020-04-15,"32","Akmenės r.",16,0,0,0,0
2020-04-15,"33","Alytaus r.",28,1,0,0,0
2020-04-15,"34","Anykščių r.",8,0,0,0,0
2020-04-15,"36","Biržų r.",28,0,0,0,0
2020-04-15,"38","Varėnos r.",43,0,0,0,0
2020-04-15,"39","Vilkaviškio r.",20,1,0,0,0
2020-04-15,"41","Vilniaus r.",80,6,0,0,0
2020-04-15,"42","Elektrėnų",11,0,0,0,0
2020-04-15,"43","Zarasų r.",3,0,0,0,0
2020-04-15,"45","Ignalinos r.",5,0,0,0,0
2020-04-15,"46","Jonavos r.",54,0,0,0,0
2020-04-15,"47","Joniškio r.",13,0,0,0,0
2020-04-15,"48","Kalvarijos",10,0,0,0,0
2020-04-15,"49","Kaišiadorių r.",8,0,0,0,0
2020-04-15,"52","Kauno r.",42,1,0,0,0
2020-04-15,"53","Kėdainių r.",17,0,0,0,0
2020-04-15,"54","Kelmės r.",7,0,0,0,0
2020-04-15,"55","Klaipėdos r.",52,3,0,0,0
2020-04-15,"56","Kretingos r.",36,1,0,0,0
2020-04-15,"57","Kupiškio r.",8,0,0,0,0
2020-04-15,"58","Kazlų Rūdos",4,0,0,0,0
2020-04-15,"59","Lazdijų r.",39,0,0,0,0
2020-04-15,"61","Mažeikių r.",61,0,0,0,0
2020-04-15,"62","Molėtų r.",7,0,0,0,0
2020-04-15,"63","Pagėgių",3,0,0,0,0
2020-04-15,"65","Pakruojo r.",12,0,0,0,0
2020-04-15,"66","Panevėžio r.",36,0,0,0,0
2020-04-15,"67","Pasvalio r.",5,0,0,0,0
2020-04-15,"68","Plungės r.",22,0,0,0,0
2020-04-15,"69","Prienų r.",24,0,0,0,0
2020-04-15,"71","Radviliškio r.",37,0,0,0,0
2020-04-15,"72","Raseinių r.",7,0,0,0,0
2020-04-15,"73","Rokiškio r.",9,0,0,0,0
2020-04-15,"74","Rietavo",3,0,0,0,0
2020-04-15,"75","Skuodo r.",20,0,0,0,0
2020-04-15,"77","Tauragės r.",11,0,0,0,0
2020-04-15,"78","Telšių r.",10,0,0,0,0
2020-04-15,"79","Trakų r.",13,0,0,0,0
2020-04-15,"81","Ukmergės r.",86,8,0,0,0
2020-04-15,"82","Utenos r.",35,0,0,0,0
2020-04-15,"84","Šakių r.",25,0,0,0,0
2020-04-15,"85","Šalčininkų r.",6,0,0,0,0
2020-04-15,"86","Švenčionių r.",12,1,0,0,0
2020-04-15,"87","Šilalės r.",13,0,0,0,0
2020-04-15,"88","Šilutės r.",76,0,0,0,0
2020-04-15,"89","Širvintų r.",7,2,0,0,0
2020-04-15,"91","Šiaulių r.",66,0,0,0,0
2020-04-15,"94","Jurbarko r.",26,0,0,0,0
2020-04-16,"00","Lithuania",4258,51,1,2,2
2020-04-16,"11","Alytaus m.",128,1,0,0,0
2020-04-16,"12","Birštono",2,0,0,0,0
2020-04-16,"13","Vilniaus m.",787,5,0,0,0
2020-04-16,"15","Druskininkų",21,0,0,0,0
2020-04-16,"18","Marijampolės",234,3,0,0,0
2020-04-16,"19","Kauno m.",469,0,0,0,0
2020-04-16,"21","Klaipėdos m.",345,12,0,0,0
2020-04-16,"23","Neringos",4,0,0,0,0
2020-04-16,"25","Palangos m.",26,0,0,0,0
2020-04-16,"27","Panevėžio m.",131,1,0,0,0
2020-04-16,"29","Šiaulių m.",245,0,0,0,0
2020-04-16,"30","Visagino m.",14,0,0,0,0
2020-04-16,"32","Akmenės r.",49,0,0,0,0
2020-04-16,"33","Alytaus r.",90,0,0,0,0
2020-04-16,"34","Anykščių r.",17,0,0,0,0
2020-04-16,"36","Biržų r.",24,0,0,0,0
2020-04-16,"38","Varėnos r.",22,0,0,0,0
2020-04-16,"39","Vilkaviškio r.",23,0,0,0,0
2020-04-16,"41","Vilniaus r.",210,15,0,0,0
2020-04-16,"42","Elektrėnų",28,0,0,0,0
2020-04-16,"43","Zarasų r.",11,0,0,0,0
2020-04-16,"45","Ignalinos r.",6,0,0,0,0
2020-04-16,"46","Jonavos r.",80,0,0,0,0
2020-04-16,"47","Joniškio r.",60,0,0,0,0
2020-04-16,"48","Kalvarijos",38,0,0,0,0
2020-04-16,"49","Kaišiadorių r.",23,0,0,0,0
2020-04-16,"52","Kauno r.",68,1,0,0,0
2020-04-16,"53","Kėdainių r.",51,0,0,0,0
2020-04-16,"54","Kelmės r.",8,0,0,0,0
2020-04-16,"55","Klaipėdos r.",42,4,0,0,0
2020-04-16,"56","Kretingos r.",32,1,0,0,0
2020-04-16,"57","Kupiškio r.",4,0,0,0,0
2020-04-16,"58","Kazlų Rūdos",17,1,0,0,0
2020-04-16,"59","Lazdijų r.",32,0,0,0,0
2020-04-16,"61","Mažeikių r.",42,0,0,0,0
2020-04-16,"62","Molėtų r.",12,1,0,0,0
2020-04-16,"63","Pagėgių",4,0,0,0,0
2020-04-16,"65","Pakruojo r.",45,0,0,0,0
2020-04-16,"66","Panevėžio r.",47,0,0,0,0
2020-04-16,"67","Pasvalio r.",9,0,0,0,0
2020-04-16,"68","Plungės r.",20,1,0,0,0
2020-04-16,"69","Prienų r.",34,0,0,0,0
2020-04-16,"71","Radviliškio r.",26,0,0,0,0
2020-04-16,"72","Raseinių r.",63,0,1,1,1
2020-04-16,"73","Rokiškio r.",9,0,0,0,0
2020-04-16,"74","Rietavo",6,0,0,0,0
2020-04-16,"75","Skuodo r.",3,0,0,0,0
2020-04-16,"77","Tauragės r.",98,0,0,0,0
2020-04-16,"78","Telšių r.",63,0,0,1,1
2020-04-16,"79","Trakų r.",51,0,0,0,0
2020-04-16,"81","Ukmergės r.",40,3,0,0,0
2020-04-16,"82","Utenos r.",72,0,0,0,0
2020-04-16,"84","Šakių r.",11,0,0,0,0
2020-04-16,"85","Šalčininkų r.",17,0,0,0,0
2020-04-16,"86","Švenčionių r.",20,1,0,0,0
2020-04-16,"87","Šilalės r.",61,0,0,0,0
2020-04-16,"88","Šilutės r.",62,1,0,0,0
2020-04-16,"89","Širvintų r.",6,0,0,0,0
2020-04-16,"91","Šiaulių r.",35,0,0,0,0
2020-04-16,"94","Jurbarko r.",61,0,0,0,0
2020-04-17,"00","Lithuania",5264,97,1,1,1
2020-04-17,"11","Alytaus m.",153,0,0,0,0
2020-04-17,"12","Birštono",8,0,0,0,0
2020-04-17,"13","Vilniaus m.",1029,13,0,0,0
2020-04-17,"15","Druskininkų",5,0,0,0,0
2020-04-17,"18","Marijampolės",297,5,0,0,0
2020-04-17,"19","Kauno m.",505,1,1,1,1
2020-04-17,"21","Klaipėdos m.",327,10,0,0,0
2020-04-17,"23","Neringos",1,0,0,0,0
2020-04-17,"25","Palangos m.",19,1,0,0,0
2020-04-17,"27","Panevėžio m.",235,0,0,0,0
2020-04-17,"29","Šiaulių m.",195,0,0,0,0
2020-04-17,"30","Visagino m.",8,0,0,0,0
2020-04-17,"32","Akmenės r.",13,0,0,0,0
2020-04-17,"33","Alytaus r.",36,0,0,0,0
2020-04-17,"34","Anykščių r.",28,0,0,0,0
2020-04-17,"36","Biržų r.",75,0,0,0,0
2020-04-17,"38","Varėnos r.",19,0,0,0,0
2020-04-17,"39","Vilkaviškio r.",27,1,0,0,0
2020-04-17,"41","Vilniaus r.",335,48,0,0,0
2020-04-17,"42","Elektrėnų",94,2,0,0,0
2020-04-17,"43","Zarasų r.",9,0,0,0,0
2020-04-17,"45","Ignalinos r.",6,0,0,0,0
2020-04-17,"46","Jonavos r.",74,0,0,0,0
2020-04-17,"47","Joniškio r.",55,1,0,0,0
2020-04-17,"48","Kalvarijos",38,0,0,0,0
2020-04-17,"49","Kaišiadorių r.",14,0,0,0,0
2020-04-17,"52","Kauno r.",46,1,0,0,0
2020-04-17,"53","Kėdainių r.",49,0,0,0,0
2020-04-17,"54","Kelmės r.",45,0,0,0,0
2020-04-17,"55","Klaipėdos r.",47,2,0,0,0
2020-04-17,"56","Kretingos r.",60,2,0,0,0
2020-04-17,"57","Kupiškio r.",22,0,0,0,0
2020-04-17,"58","Kazlų Rūdos",24,0,0,0,0
2020-04-17,"59","Lazdijų r.",33,0,0,0,0
2020-04-17,"61","Mažeikių r.",29,1,0,0,0
2020-04-17,"62","Molėtų r.",15,0,0,0,0
2020-04-17,"63","Pagėgių",6,0,0,0,0
2020-04-17,"65","Pakruojo r.",24,0,0,0,0
2020-04-17,"66","Panevėžio r.",84,0,0,0,0
2020-04-17,"67","Pasvalio r.",30,1,0,0,0
2020-04-17,"68","Plungės r.",37,1,0,0,0
2020-04-17,"69","Prienų r.",28,0,0,0,0
2020-04-17,"71","Radviliškio r.",26,0,0,0,0
2020-04-17,"72","Raseinių r.",113,0,0,0,0
2020-04-17,"73","Rokiškio r.",100,0,0,0,0
2020-04-17,"74","Rietavo",2,0,0,0,0
2020-04-17,"75","Skuodo r.",8,0,0,0,0
2020-04-17,"77","Tauragės r.",34,0,0,0,0
2020-04-17,"78","Telšių r.",141,0,0,0,0
2020-04-17,"79","Trakų r.",43,0,0,0,0
2020-04-17,"81","Ukmergės r.",214,2,0,0,0
2020-04-17,"82","Utenos r.",68,1,0,0,0
2020-04-17,"84","Šakių r.",39,0,0,0,0
2020-04-17,"85","Šalčininkų r.",40,0,0,0,0
2020-04-17,"86","Švenčionių r.",39,2,0,0,0
2020-04-17,"87","Šilalės r.",12,0,0,0,0
2020-04-17,"88","Šilutės r.",57,0,0,0,0
2020-04-17,"89","Širvintų r.",23,1,0,0,0
2020-04-17,"91","Šiaulių r.",43,0,0,0,0
2020-04-17,"94","Jurbarko r.",78,1,0,0,0
2020-04-18,"00","Lithuania",5807,91,1,1,1
2020-04-18,"11","Alytaus m.",261,2,0,0,0
2020-04-18,"12","Birštono",1,0,0,0,0
2020-04-18,"13","Vilniaus m.",1304,7,0,0,0
2020-04-18,"15","Druskininkų",35,0,0,0,0
2020-04-18,"18","Marijampolės",232,7,0,0,0
2020-04-18,"19","Kauno m.",616,2,0,0,0
2020-04-18,"21","Klaipėdos m.",375,42,1,1,1
2020-04-18,"23","Neringos",1,0,0,0,0
2020-04-18,"25","Palangos m.",15,0,0,0,0
2020-04-18,"27","Panevėžio m.",138,0,0,0,0
2020-04-18,"29","Šiaulių m.",284,0,0,0,0
2020-04-18,"30","Visagino m.",26,0,0,0,0
2020-04-18,"32","Akmenės r.",43,0,0,0,0
2020-04-18,"33","Alytaus r.",45,0,0,0,0
2020-04-18,"34","Anykščių r.",41,0,0,0,0
2020-04-18,"36","Biržų r.",26,0,0,0,0
2020-04-18,"38","Varėnos r.",24,1,0,0,0
2020-04-18,"39","Vilkaviškio r.",33,0,0,0,0
2020-04-18,"41","Vilniaus r.",323,12,0,0,0
2020-04-18,"42","Elektrėnų",44,0,0,0,0
2020-04-18,"43","Zarasų r.",7,0,0,0,0
2020-04-18,"45","Ignalinos r.",14,0,0,0,0
2020-04-18,"46","Jonavos r.",106,0,0,0,0
2020-04-18,"47","Joniškio r.",28,0,0,0,0
2020-04-18,"48","Kalvarijos",10,1,0,0,0
2020-04-18,"49","Kaišiadorių r.",23,0,0,0,0
2020-04-18,"52","Kauno r.",76,0,0,0,0
2020-04-18,"53","Kėdainių r.",71,0,0,0,0
2020-04-18,"54","Kelmės r.",14,0,0,0,0
2020-04-18,"55","Klaipėdos r.",57,3,0,0,0
2020-04-18,"56","Kretingos r.",57,5,0,0,0
2020-04-18,"57","Kupiškio r.",34,1,0,0,0
2020-04-18,"58","Kazlų Rūdos",38,0,0,0,0
2020-04-18,"59","Lazdijų r.",25,0,0,0,0
2020-04-18,"61","Mažeikių r.",26,0,0,0,0
2020-04-18,"62","Molėtų r.",15,0,0,0,0
2020-04-18,"63","Pagėgių",3,0,0,0,0
2020-04-18,"65","Pakruojo r.",39,0,0,0,0
2020-04-18,"66","Panevėžio r.",32,0,0,0,0
2020-04-18,"67","Pasvalio r.",18,0,0,0,0
2020-04-18,"68","Plungės r.",64,0,0,0,0
2020-04-18,"69","Prienų r.",34,0,0,0,0
2020-04-18,"71","Radviliškio r.",71,0,0,0,0
2020-04-18,"72","Raseinių r.",61,0,0,0,0
2020-04-18,"73","Rokiškio r.",28,0,0,0,0
2020-04-18,"74","Rietavo",7,2,0,0,0
2020-04-18,"75","Skuodo r.",3,0,0,0,0
2020-04-18,"77","Tauragės r.",56,1,0,0,0
2020-04-18,"78","Telšių r.",161,0,0,0,0
2020-04-18,"79","Trakų r.",52,0,0,0,0
2020-04-18,"81","Ukmergės r.",200,3,0,0,0
2020-04-18,"82","Utenos r.",49,0,0,0,0
2020-04-18,"84","Šakių r.",34,0,0,0,0
2020-04-18,"85","Šalčininkų r.",65,0,0,0,0
2020-04-18,"86","Švenčionių r.",61,1,0,0,0
