"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
86721,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,0,8,0,2020-08-26 07:12:29,0,0,8,21.5,37179,0,0,0,14.9,0
86722,NA,"Kaišiadorių r.",NA,NA,NA,NA,8,4,4,5,3,0,2020-08-26 07:12:30,0,0,8,27.1,29526,16.9,4,13.5,14.9,0
86723,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,0,7,1,2020-08-26 07:12:31,0,0,8,23.1,34660,0,0,0,14.9,0
86724,NA,"Prienų r.",NA,NA,NA,NA,24,8,16,14,9,1,2020-08-26 07:12:32,0,0,24,93,25802,54.3,4,15.5,14.9,0
86725,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,7,13,0,2020-08-26 07:12:33,0,0,20,48.6,41163,17,2,4.9,14.9,0
86726,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-08-26 07:12:34,0,0,6,82.7,7258,0,0,0,14.9,0
86727,NA,"Marijampolės",NA,NA,NA,NA,85,38,47,5,76,4,2020-08-26 07:12:35,0,0,85,158.1,53772,9.3,3,5.6,14.9,0
86728,NA,"Kauno m.",NA,NA,NA,NA,323,180,143,200,116,6,2020-08-26 07:12:36,0,0,323,111.6,289380,69.1,80,27.6,14.9,1
86729,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-08-26 07:12:37,0,0,28,56.1,49888,0,0,0,14.9,0
86730,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-08-26 07:12:38,0,0,1,5.2,19109,0,0,0,14.9,0
86731,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-08-26 07:12:39,0,0,15,72.4,20726,0,0,0,14.9,0
86732,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-08-26 07:12:40,0,0,3,26.5,11337,0,0,0,14.9,0
86733,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-08-26 07:12:40,0,0,10,44,22718,0,0,0,14.9,0
86734,NA,"Šiaulių r.",NA,NA,NA,NA,12,7,5,1,10,1,2020-08-26 07:12:41,0,0,12,29,41442,2.4,0,0,14.9,0
86735,NA,"Klaipėdos r.",NA,NA,NA,NA,71,34,37,9,58,4,2020-08-26 07:12:42,0,0,71,118.1,60139,15,4,6.7,14.9,0
86736,NA,"Anykščių r.",NA,NA,NA,NA,8,3,5,0,8,0,2020-08-26 07:12:43,0,0,8,34.7,23034,0,0,0,14.9,0
86737,NA,"Akmenės r.",NA,NA,NA,NA,7,3,4,2,5,0,2020-08-26 07:12:45,0,0,7,37.3,18764,10.7,2,10.7,14.9,0
86738,NA,"Molėtų r.",NA,NA,NA,NA,19,6,13,12,7,0,2020-08-26 07:12:46,0,0,19,110.8,17153,70,8,46.6,14.9,0
86739,NA,"Radviliškio r.",NA,NA,NA,NA,8,6,2,0,8,0,2020-08-26 07:12:48,0,0,8,22.9,34995,0,0,0,14.9,0
86740,NA,"Rokiškio r.",NA,NA,NA,NA,5,1,4,0,5,0,2020-08-26 07:12:49,0,0,5,17.8,28070,0,0,0,14.9,0
86741,NA,"Šakių r.",NA,NA,NA,NA,11,5,6,3,7,1,2020-08-26 07:12:51,0,0,11,41.2,26698,11.2,3,11.2,14.9,0
86742,NA,"Panevėžio r.",NA,NA,NA,NA,15,8,7,4,10,1,2020-08-26 07:12:52,0,0,15,42.5,35324,11.3,3,8.5,14.9,0
86743,NA,"Trakų r.",NA,NA,NA,NA,28,13,15,18,10,0,2020-08-26 07:12:53,0,0,28,86,32546,55.3,11,33.8,14.9,0
86744,NA,"Kupiškio r.",NA,NA,NA,NA,8,4,4,5,3,0,2020-08-26 07:12:54,0,0,8,48.9,16356,30.6,5,30.6,14.9,0
86745,NA,"Skuodo r.",NA,NA,NA,NA,4,1,3,1,3,0,2020-08-26 07:12:55,0,0,4,24.9,16078,6.2,1,6.2,14.9,0
86746,NA,"Palangos m.",NA,NA,NA,NA,12,6,6,1,10,1,2020-08-26 07:12:56,0,0,12,74.8,16046,6.2,0,0,14.9,0
86747,NA,"Pagėgių",NA,NA,NA,NA,1,0,1,0,1,0,2020-08-26 07:12:57,0,0,1,13.7,7288,0,0,0,14.9,0
86748,NA,"Šalčininkų r.",NA,NA,NA,NA,29,9,20,5,24,0,2020-08-26 07:12:58,0,0,29,95,30520,16.4,3,9.8,14.9,0
86749,NA,"Vilniaus r.",NA,NA,NA,NA,325,124,201,42,276,3,2020-08-26 07:12:59,0,0,325,324.5,100158,41.9,8,8,14.9,4
86750,NA,"Švenčionių r.",NA,NA,NA,NA,17,8,9,6,11,0,2020-08-26 07:13:00,0,0,17,74.1,22932,26.2,6,26.2,14.9,0
86751,NA,"Zarasų r.",NA,NA,NA,NA,5,5,0,3,2,0,2020-08-26 07:13:01,0,0,5,33.5,14916,20.1,3,20.1,14.9,0
86752,NA,"Kėdainių r.",NA,NA,NA,NA,14,7,7,4,10,0,2020-08-26 07:13:02,0,0,14,30.9,45285,8.8,2,4.4,14.9,0
86753,NA,"Ukmergės r.",NA,NA,NA,NA,92,29,63,3,79,9,2020-08-26 07:13:03,0,0,92,274.9,33471,9,3,9,14.9,1
86754,NA,"Kelmės r.",NA,NA,NA,NA,3,2,1,0,3,0,2020-08-26 07:13:04,0,0,3,11.8,25382,0,0,0,14.9,0
86755,NA,"Širvintų r.",NA,NA,NA,NA,20,11,9,0,19,0,2020-08-26 07:13:04,0,0,20,132.7,15076,0,0,0,14.9,1
86756,NA,"Kalvarijos",NA,NA,NA,NA,5,2,3,0,4,0,2020-08-26 07:13:05,0,0,5,49.1,10190,0,0,0,14.9,1
86757,NA,"Kauno r.",NA,NA,NA,NA,87,46,41,62,25,0,2020-08-26 07:13:06,0,0,87,90.2,96441,64.3,40,41.5,14.9,0
86758,NA,"Šilutės r.",NA,NA,NA,NA,12,8,4,5,7,0,2020-08-26 07:13:07,0,0,12,31.9,37637,13.3,3,8,14.9,0
86759,NA,"Tauragės r.",NA,NA,NA,NA,19,10,9,8,11,0,2020-08-26 07:13:08,0,0,19,50.3,37805,21.2,8,21.2,14.9,0
86760,NA,"Lazdijų r.",NA,NA,NA,NA,6,3,3,0,6,0,2020-08-26 07:13:09,0,0,6,32.7,18331,0,0,0,14.9,0
86761,NA,"Jurbarko r.",NA,NA,NA,NA,3,1,2,1,2,0,2020-08-26 07:13:10,0,0,3,12.1,24822,4,0,0,14.9,0
86762,NA,"Elektrėnų",NA,NA,NA,NA,12,4,8,7,5,0,2020-08-26 07:13:11,0,0,12,50,23992,29.2,3,12.5,14.9,0
86763,NA,"Neringos",NA,NA,NA,NA,2,1,1,1,1,0,2020-08-26 07:13:11,0,0,2,56.7,3530,28.3,1,28.3,14.9,0
86764,NA,"Mažeikių r.",NA,NA,NA,NA,10,5,5,2,7,1,2020-08-26 07:13:12,0,0,10,19.6,51067,3.9,2,3.9,14.9,0
86765,NA,"Ignalinos r.",NA,NA,NA,NA,24,11,13,14,10,0,2020-08-26 07:13:13,0,0,24,166.3,14433,97,0,0,14.9,0
86766,NA,"Telšių r.",NA,NA,NA,NA,11,6,5,0,9,2,2020-08-26 07:13:14,0,0,11,28,39317,0,0,0,14.9,0
86767,NA,"Plungės r.",NA,NA,NA,NA,8,5,3,0,8,0,2020-08-26 07:13:15,0,0,8,24.3,32987,0,0,0,14.9,0
86768,NA,"Kretingos r.",NA,NA,NA,NA,64,24,40,2,58,4,2020-08-26 07:13:16,0,0,64,171,37427,5.3,1,2.7,14.9,0
86769,NA,"Varėnos r.",NA,NA,NA,NA,1,1,0,0,0,1,2020-08-26 07:13:17,0,0,1,4.8,20840,0,0,0,14.9,0
86770,NA,"Alytaus r.",NA,NA,NA,NA,7,4,3,0,7,0,2020-08-26 07:13:18,0,0,7,27,25887,0,0,0,14.9,0
86771,NA,"Raseinių r.",NA,NA,NA,NA,7,1,6,1,5,1,2020-08-26 07:13:19,0,0,7,22.4,31225,3.2,0,0,14.9,0
86772,NA,"Vilniaus m.",NA,NA,NA,NA,753,358,394,294,431,22,2020-08-26 07:13:21,0,0,753,134,562030,52.3,154,27.4,14.9,5
86773,NA,"Šilalės r.",NA,NA,NA,NA,3,2,1,0,3,0,2020-08-26 07:13:22,0,0,3,13.7,21887,0,0,0,14.9,0
86774,NA,"Klaipėdos m.",NA,NA,NA,NA,321,118,203,42,261,18,2020-08-26 07:13:23,0,0,321,215.2,149157,28.2,27,18.1,14.9,0
86775,NA,"Visagino",NA,NA,NA,NA,12,6,6,7,5,0,2020-08-26 07:13:24,0,0,12,65.8,18250,38.4,2,11,14.9,0
86776,NA,"Pasvalio r.",NA,NA,NA,NA,6,3,3,3,3,0,2020-08-26 07:13:25,0,0,6,26.3,22816,13.1,2,8.8,14.9,0
86777,NA,"Panevėžio m.",NA,NA,NA,NA,74,39,35,25,48,1,2020-08-26 07:13:25,0,0,74,86.2,85878,29.1,12,14,14.9,0
86778,NA,"Šiaulių m.",NA,NA,NA,NA,25,14,11,8,16,1,2020-08-26 07:13:26,0,0,25,24.6,101514,7.9,5,4.9,14.9,0
86779,NA,"Birštono",NA,NA,NA,NA,0,0,0,0,0,0,2020-08-26 07:13:27,0,0,0,0,4069,0,0,0,14.9,0
