"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
91905,NA,"Utenos r.",NA,NA,NA,NA,10,5,5,2,8,0,2020-09-15 06:50:11,0,0,10,26.9,37179,5.4,2,5.4,16.8,0
91906,NA,"Kaišiadorių r.",NA,NA,NA,NA,9,4,5,5,4,0,2020-09-15 06:50:13,0,0,9,30.5,29526,16.9,0,0,16.8,0
91907,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,0,7,1,2020-09-15 06:50:14,0,0,8,23.1,34660,0,0,0,16.8,0
91908,NA,"Prienų r.",NA,NA,NA,NA,29,11,18,7,21,1,2020-09-15 06:50:15,0,0,29,112.4,25802,27.1,5,19.4,16.8,0
91909,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,1,19,0,2020-09-15 06:50:16,0,0,20,48.6,41163,2.4,0,0,16.8,0
91910,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-09-15 06:50:17,0,0,6,82.7,7258,0,0,0,16.8,0
91911,NA,"Marijampolės",NA,NA,NA,NA,89,39,50,8,77,4,2020-09-15 06:50:18,0,0,89,165.5,53772,14.9,4,7.4,16.8,0
91912,NA,"Kauno m.",NA,NA,NA,NA,386,212,174,225,153,7,2020-09-15 06:50:20,0,0,386,133.4,289380,77.8,38,13.1,16.8,1
91913,NA,"Alytaus m.",NA,NA,NA,NA,34,21,13,6,27,1,2020-09-15 06:50:21,0,0,34,68.2,49888,12,5,10,16.8,0
91914,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-09-15 06:50:23,0,0,1,5.2,19109,0,0,0,16.8,0
