"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
81653,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,0,8,0,2020-08-11 06:56:29,0,0,8,21.5,37179,0,0,0,9.2,0
81654,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-08-11 06:56:30,0,0,3,10.2,29526,0,0,0,9.2,0
81655,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,0,7,1,2020-08-11 06:56:31,0,0,8,23.1,34660,0,0,0,9.2,0
81656,NA,"Prienų r.",NA,NA,NA,NA,20,6,14,15,5,0,2020-08-11 06:56:32,0,0,20,77.5,25802,58.1,15,58.1,9.2,0
81657,NA,"Jonavos r.",NA,NA,NA,NA,18,6,12,5,13,0,2020-08-11 06:56:33,0,0,18,43.7,41163,12.1,3,7.3,9.2,0
81658,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-08-11 06:56:33,0,0,6,82.7,7258,0,0,0,9.2,0
81659,NA,"Marijampolės",NA,NA,NA,NA,82,36,46,3,75,4,2020-08-11 06:56:34,0,0,82,152.5,53772,5.6,0,0,9.2,0
81660,NA,"Kauno m.",NA,NA,NA,NA,235,137,98,127,104,3,2020-08-11 06:56:36,0,0,235,81.2,289380,43.9,80,27.6,9.2,1
81661,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-08-11 06:56:36,0,0,28,56.1,49888,0,0,0,9.2,0
81662,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-08-11 06:56:37,0,0,1,5.2,19109,0,0,0,9.2,0
81663,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-08-11 06:56:38,0,0,15,72.4,20726,0,0,0,9.2,0
81664,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-08-11 06:56:39,0,0,3,26.5,11337,0,0,0,9.2,0
82241,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-08-11 06:56:40,0,0,10,44,22718,0,0,0,9.2,0
82242,NA,"Šiaulių r.",NA,NA,NA,NA,12,7,5,1,10,1,2020-08-11 06:56:41,0,0,12,29,41442,2.4,1,2.4,9.2,0
82243,NA,"Klaipėdos r.",NA,NA,NA,NA,67,31,36,8,55,4,2020-08-11 06:56:42,0,0,67,111.4,60139,13.3,2,3.3,9.2,0
82244,NA,"Anykščių r.",NA,NA,NA,NA,8,3,5,0,8,0,2020-08-11 06:56:44,0,0,8,34.7,23034,0,0,0,9.2,0
82245,NA,"Akmenės r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-08-11 06:56:45,0,0,5,26.6,18764,0,0,0,9.2,0
82246,NA,"Molėtų r.",NA,NA,NA,NA,11,4,7,6,5,0,2020-08-11 06:56:53,0,0,11,64.1,17153,35,0,0,9.2,0
82247,NA,"Radviliškio r.",NA,NA,NA,NA,8,6,2,1,7,0,2020-08-11 06:56:54,0,0,8,22.9,34995,2.9,1,2.9,9.2,0
82248,NA,"Rokiškio r.",NA,NA,NA,NA,5,1,4,1,4,0,2020-08-11 06:56:55,0,0,5,17.8,28070,3.6,1,3.6,9.2,0
82249,NA,"Šakių r.",NA,NA,NA,NA,8,4,4,1,6,1,2020-08-11 06:56:56,0,0,8,30,26698,3.7,0,0,9.2,0
82250,NA,"Panevėžio r.",NA,NA,NA,NA,12,7,5,4,7,1,2020-08-11 06:56:57,0,0,12,34,35324,11.3,2,5.7,9.2,0
82251,NA,"Trakų r.",NA,NA,NA,NA,17,10,7,10,7,0,2020-08-11 06:56:59,0,0,17,52.2,32546,30.7,3,9.2,9.2,0
82252,NA,"Kupiškio r.",NA,NA,NA,NA,3,2,1,3,0,0,2020-08-11 06:57:01,0,0,3,18.3,16356,18.3,3,18.3,9.2,0
82253,NA,"Skuodo r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-08-11 06:57:10,0,0,3,18.7,16078,0,0,0,9.2,0
82254,NA,"Palangos m.",NA,NA,NA,NA,12,6,6,1,10,1,2020-08-11 06:57:25,0,0,12,74.8,16046,6.2,0,0,9.2,0
82255,NA,"Pagėgių",NA,NA,NA,NA,1,0,1,0,1,0,2020-08-11 06:57:26,0,0,1,13.7,7288,0,0,0,9.2,0
82256,NA,"Šalčininkų r.",NA,NA,NA,NA,26,8,18,10,16,0,2020-08-11 06:57:27,0,0,26,85.2,30520,32.8,6,19.7,9.2,0
82257,NA,"Vilniaus r.",NA,NA,NA,NA,317,121,196,39,271,3,2020-08-11 06:57:28,0,0,317,316.5,100158,38.9,11,11,9.2,4
82258,NA,"Švenčionių r.",NA,NA,NA,NA,11,7,4,0,11,0,2020-08-11 06:57:29,0,0,11,48,22932,0,0,0,9.2,0
82259,NA,"Zarasų r.",NA,NA,NA,NA,2,2,0,0,2,0,2020-08-11 06:57:30,0,0,2,13.4,14916,0,0,0,9.2,0
82260,NA,"Kėdainių r.",NA,NA,NA,NA,12,5,7,9,3,0,2020-08-11 06:57:31,0,0,12,26.5,45285,19.9,1,2.2,9.2,0
82261,NA,"Ukmergės r.",NA,NA,NA,NA,89,29,60,0,79,9,2020-08-11 06:57:31,0,0,89,265.9,33471,0,0,0,9.2,1
82262,NA,"Kelmės r.",NA,NA,NA,NA,3,2,1,1,2,0,2020-08-11 06:57:32,0,0,3,11.8,25382,3.9,1,3.9,9.2,0
82263,NA,"Širvintų r.",NA,NA,NA,NA,20,11,9,3,16,0,2020-08-11 06:57:33,0,0,20,132.7,15076,19.9,0,0,9.2,1
82264,NA,"Kalvarijos",NA,NA,NA,NA,5,2,3,0,4,0,2020-08-11 06:57:34,0,0,5,49.1,10190,0,0,0,9.2,1
82265,NA,"Kauno r.",NA,NA,NA,NA,46,24,22,25,21,0,2020-08-11 06:57:34,0,0,46,47.7,96441,25.9,19,19.7,9.2,0
82266,NA,"Šilutės r.",NA,NA,NA,NA,8,5,3,1,7,0,2020-08-11 06:57:35,0,0,8,21.3,37637,2.7,1,2.7,9.2,0
82267,NA,"Tauragės r.",NA,NA,NA,NA,11,6,5,1,10,0,2020-08-11 06:57:36,0,0,11,29.1,37805,2.6,0,0,9.2,0
82268,NA,"Lazdijų r.",NA,NA,NA,NA,6,3,3,0,6,0,2020-08-11 06:57:37,0,0,6,32.7,18331,0,0,0,9.2,0
