"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
61,NA,"Kita",NA,NA,NA,NA,1,1,0,1,0,0,2020-07-18 06:58:27,0,0,1,0,0,0,1,0,3,0
71733,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,2,6,0,2020-07-18 06:52:08,0,0,8,21.5,37179,5.4,2,5.4,3,0
71734,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-07-18 06:52:08,0,0,3,10.2,29526,0,0,0,3,0
71735,NA,"Vilkaviškio r.",NA,NA,NA,NA,7,4,3,0,6,1,2020-07-18 06:52:09,0,0,7,20.2,34660,0,0,0,3,0
71736,NA,"Prienų r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-07-18 06:52:10,0,0,5,19.4,25802,0,0,0,3,0
71737,NA,"Jonavos r.",NA,NA,NA,NA,14,4,10,1,13,0,2020-07-18 06:52:10,0,0,14,34,41163,2.4,0,0,3,0
71738,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-07-18 06:52:11,0,0,6,82.7,7258,0,0,0,3,0
71739,NA,"Marijampolės",NA,NA,NA,NA,79,34,45,3,72,4,2020-07-18 06:52:12,0,0,79,146.9,53772,5.6,1,1.9,3,0
71740,NA,"Kauno m.",NA,NA,NA,NA,128,72,56,23,101,3,2020-07-18 06:52:13,0,0,128,44.2,289380,7.9,23,7.9,3,1
71741,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-07-18 06:52:13,0,0,28,56.1,49888,0,0,0,3,0
71742,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-07-18 06:52:14,0,0,1,5.2,19109,0,0,0,3,0
71743,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-07-18 06:52:15,0,0,15,72.4,20726,0,0,0,3,0
