"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
88761,NA,"Utenos r.",NA,NA,NA,NA,9,4,5,1,8,0,2020-09-03 06:50:13,0,0,9,24.2,37179,2.7,1,2.7,16.1,0
88762,NA,"Kaišiadorių r.",NA,NA,NA,NA,9,4,5,5,4,0,2020-09-03 06:50:14,0,0,9,30.5,29526,16.9,1,3.4,16.1,0
88763,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,0,7,1,2020-09-03 06:50:16,0,0,8,23.1,34660,0,0,0,16.1,0
88764,NA,"Prienų r.",NA,NA,NA,NA,26,9,17,9,16,1,2020-09-03 06:50:18,0,0,26,100.8,25802,34.9,3,11.6,16.1,0
88765,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,5,15,0,2020-09-03 06:50:20,0,0,20,48.6,41163,12.1,0,0,16.1,0
88766,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-09-03 06:50:21,0,0,6,82.7,7258,0,0,0,16.1,0
88767,NA,"Marijampolės",NA,NA,NA,NA,85,38,47,5,76,4,2020-09-03 06:50:22,0,0,85,158.1,53772,9.3,3,5.6,16.1,0
88768,NA,"Kauno m.",NA,NA,NA,NA,348,193,155,205,135,7,2020-09-03 06:50:24,0,0,348,120.3,289380,70.8,56,19.4,16.1,1
89025,NA,"Alytaus m.",NA,NA,NA,NA,30,19,11,2,27,1,2020-09-03 06:50:25,0,0,30,60.1,49888,4,2,4,16.1,0
89026,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-09-03 06:50:27,0,0,1,5.2,19109,0,0,0,16.1,0
89027,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-09-03 06:50:29,0,0,15,72.4,20726,0,0,0,16.1,0
89028,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-09-03 06:50:30,0,0,3,26.5,11337,0,0,0,16.1,0
89029,NA,"Biržų r.",NA,NA,NA,NA,12,5,7,2,10,0,2020-09-03 06:50:31,0,0,12,52.8,22718,8.8,2,8.8,16.1,0
89030,NA,"Šiaulių r.",NA,NA,NA,NA,12,7,5,0,11,1,2020-09-03 06:50:32,0,0,12,29,41442,0,0,0,16.1,0
89031,NA,"Klaipėdos r.",NA,NA,NA,NA,74,35,39,6,64,4,2020-09-03 06:50:33,0,0,74,123,60139,10,4,6.7,16.1,0
