"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
80377,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,0,8,0,2020-08-10 06:50:25,0,0,8,21.5,37179,0,0,0,8.8,0
80378,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-08-10 06:50:26,0,0,3,10.2,29526,0,0,0,8.8,0
80379,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,0,7,1,2020-08-10 06:50:27,0,0,8,23.1,34660,0,0,0,8.8,0
80380,NA,"Prienų r.",NA,NA,NA,NA,19,6,13,14,5,0,2020-08-10 06:50:28,0,0,19,73.6,25802,54.3,14,54.3,8.8,0
80381,NA,"Jonavos r.",NA,NA,NA,NA,18,6,12,5,13,0,2020-08-10 06:50:28,0,0,18,43.7,41163,12.1,3,7.3,8.8,0
80382,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-08-10 06:50:29,0,0,6,82.7,7258,0,0,0,8.8,0
80383,NA,"Marijampolės",NA,NA,NA,NA,82,36,46,3,75,4,2020-08-10 06:50:30,0,0,82,152.5,53772,5.6,3,5.6,8.8,0
80384,NA,"Kauno m.",NA,NA,NA,NA,225,131,94,117,104,3,2020-08-10 06:50:31,0,0,225,77.8,289380,40.4,72,24.9,8.8,1
81921,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-08-10 06:50:32,0,0,28,56.1,49888,0,0,0,8.8,0
81922,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-08-10 06:50:33,0,0,1,5.2,19109,0,0,0,8.8,0
81923,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-08-10 06:50:33,0,0,15,72.4,20726,0,0,0,8.8,0
81924,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-08-10 06:50:34,0,0,3,26.5,11337,0,0,0,8.8,0
81925,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-08-10 06:50:35,0,0,10,44,22718,0,0,0,8.8,0
81926,NA,"Šiaulių r.",NA,NA,NA,NA,12,7,5,1,10,1,2020-08-10 06:50:36,0,0,12,29,41442,2.4,1,2.4,8.8,0
81927,NA,"Klaipėdos r.",NA,NA,NA,NA,67,31,36,8,55,4,2020-08-10 06:50:36,0,0,67,111.4,60139,13.3,2,3.3,8.8,0
81928,NA,"Anykščių r.",NA,NA,NA,NA,8,3,5,0,8,0,2020-08-10 06:50:37,0,0,8,34.7,23034,0,0,0,8.8,0
81929,NA,"Akmenės r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-08-10 06:50:38,0,0,5,26.6,18764,0,0,0,8.8,0
81930,NA,"Molėtų r.",NA,NA,NA,NA,11,4,7,6,5,0,2020-08-10 06:50:39,0,0,11,64.1,17153,35,0,0,8.8,0
81931,NA,"Radviliškio r.",NA,NA,NA,NA,8,6,2,1,7,0,2020-08-10 06:50:39,0,0,8,22.9,34995,2.9,1,2.9,8.8,0
81932,NA,"Rokiškio r.",NA,NA,NA,NA,5,1,4,1,4,0,2020-08-10 06:50:40,0,0,5,17.8,28070,3.6,1,3.6,8.8,0
81933,NA,"Šakių r.",NA,NA,NA,NA,8,4,4,1,6,1,2020-08-10 06:50:41,0,0,8,30,26698,3.7,0,0,8.8,0
