"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
80001,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,0,8,0,2020-08-04 06:50:08,0,0,8,21.5,37179,0,0,0,6.7,0
80002,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-08-04 06:50:08,0,0,3,10.2,29526,0,0,0,6.7,0
80003,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,1,6,1,2020-08-04 06:50:09,0,0,8,23.1,34660,2.9,0,0,6.7,0
80004,NA,"Prienų r.",NA,NA,NA,NA,11,4,7,6,5,0,2020-08-04 06:50:10,0,0,11,42.6,25802,23.3,6,23.3,6.7,0
80005,NA,"Jonavos r.",NA,NA,NA,NA,15,4,11,2,13,0,2020-08-04 06:50:11,0,0,15,36.4,41163,4.9,0,0,6.7,0
80006,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-08-04 06:50:11,0,0,6,82.7,7258,0,0,0,6.7,0
80007,NA,"Marijampolės",NA,NA,NA,NA,82,36,46,5,73,4,2020-08-04 06:50:12,0,0,82,152.5,53772,9.3,3,5.6,6.7,0
80008,NA,"Kauno m.",NA,NA,NA,NA,174,101,73,68,102,3,2020-08-04 06:50:13,0,0,174,60.1,289380,23.5,44,15.2,6.7,1
80009,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-08-04 06:50:14,0,0,28,56.1,49888,0,0,0,6.7,0
80010,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-08-04 06:50:15,0,0,1,5.2,19109,0,0,0,6.7,0
80011,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-08-04 06:50:16,0,0,15,72.4,20726,0,0,0,6.7,0
80012,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-08-04 06:50:16,0,0,3,26.5,11337,0,0,0,6.7,0
80013,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-08-04 06:50:17,0,0,10,44,22718,0,0,0,6.7,0
80014,NA,"Šiaulių r.",NA,NA,NA,NA,12,7,5,1,10,1,2020-08-04 06:50:18,0,0,12,29,41442,2.4,1,2.4,6.7,0
80015,NA,"Klaipėdos r.",NA,NA,NA,NA,66,30,36,7,55,4,2020-08-04 06:50:19,0,0,66,109.7,60139,11.6,1,1.7,6.7,0
80016,NA,"Anykščių r.",NA,NA,NA,NA,8,3,5,0,8,0,2020-08-04 06:50:19,0,0,8,34.7,23034,0,0,0,6.7,0
80017,NA,"Akmenės r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-08-04 06:50:20,0,0,5,26.6,18764,0,0,0,6.7,0
