"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
50,"61","Mažeikių r.","8","Telšių apskr.",NA,8,5,3,1,6,1,2020-08-10 06:50:59,1,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,24,11,13,19,5,0,2020-08-10 06:51:00,18,0
52,"78","Telšių r.","8","Telšių apskr.",NA,11,6,5,0,9,2,2020-08-10 06:51:00,0,0
53,"68","Plungės r.","8","Telšių apskr.",NA,8,5,3,0,8,0,2020-08-10 06:51:01,0,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,63,24,39,2,57,4,2020-08-10 06:51:02,1,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,1,1,0,0,0,1,2020-08-10 06:51:03,0,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,7,4,3,0,7,0,2020-08-10 06:51:03,0,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,7,1,6,1,5,1,2020-08-10 06:51:04,1,0
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,586,266,320,143,416,22,2020-08-10 06:51:06,37,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,3,2,1,0,3,0,2020-08-10 06:51:06,0,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,289,101,188,12,259,18,2020-08-10 06:51:08,7,0
20,"30","Visagino","9","Utenos apskr.",NA,10,6,4,5,5,0,2020-08-10 06:51:09,5,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,4,3,1,1,3,0,2020-08-10 06:51:09,0,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,62,31,31,40,21,1,2020-08-10 06:51:10,30,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,19,11,8,5,13,1,2020-08-10 06:51:11,3,0
30,"12","Birštono","2","Kauno apskr.",NA,0,0,0,0,0,0,2020-08-10 06:51:11,0,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,0,0,0,0,0,0,2020-08-10 06:51:11,0,0
