"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,56,26,30,0,56,290102,148908,141194,17.5,21.2,19.3
2,"10-19",NA,102,56,46,0,102,263568,134947,128621,41.5,35.8,38.7
3,"20-29",NA,352,181,171,0,352,339736,177466,162270,102,105.4,103.6
4,"30-39",NA,397,215,182,0,397,359239,188972,170267,113.8,106.9,110.5
5,"40-49",NA,465,210,255,0,465,369722,183873,185849,114.2,137.2,125.8
6,"50-59",NA,539,216,323,0,539,419039,196469,222570,109.9,145.1,128.6
7,"60-69",NA,346,153,193,0,346,351248,147788,203460,103.5,94.9,98.5
8,"70-79",NA,153,64,89,0,153,236890,81674,155216,78.4,57.3,64.6
9,"Virš 80",NA,185,56,127,2,183,164546,44257,120289,126.5,105.6,112.4
