"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
91265,NA,"Utenos r.",NA,NA,NA,NA,10,5,5,2,8,0,2020-09-11 06:50:13,0,0,10,26.9,37179,5.4,2,5.4,15.5,0
91266,NA,"Kaišiadorių r.",NA,NA,NA,NA,9,4,5,5,4,0,2020-09-11 06:50:15,0,0,9,30.5,29526,16.9,1,3.4,15.5,0
91267,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,0,7,1,2020-09-11 06:50:16,0,0,8,23.1,34660,0,0,0,15.5,0
91268,NA,"Prienų r.",NA,NA,NA,NA,29,11,18,7,21,1,2020-09-11 06:50:18,0,0,29,112.4,25802,27.1,5,19.4,15.5,0
91269,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,1,19,0,2020-09-11 06:50:19,0,0,20,48.6,41163,2.4,0,0,15.5,0
91270,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-09-11 06:50:20,0,0,6,82.7,7258,0,0,0,15.5,0
91271,NA,"Marijampolės",NA,NA,NA,NA,88,39,49,7,77,4,2020-09-11 06:50:22,0,0,88,163.7,53772,13,3,5.6,15.5,0
91272,NA,"Kauno m.",NA,NA,NA,NA,372,207,165,213,151,7,2020-09-11 06:50:24,0,0,372,128.6,289380,73.6,38,13.1,15.5,1
91273,NA,"Alytaus m.",NA,NA,NA,NA,32,20,12,4,27,1,2020-09-11 06:50:25,0,0,32,64.1,49888,8,4,8,15.5,0
91274,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-09-11 06:50:27,0,0,1,5.2,19109,0,0,0,15.5,0
91275,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-09-11 06:50:28,0,0,15,72.4,20726,0,0,0,15.5,0
91276,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-09-11 06:50:30,0,0,3,26.5,11337,0,0,0,15.5,0
91277,NA,"Biržų r.",NA,NA,NA,NA,13,6,7,3,10,0,2020-09-11 06:50:31,0,0,13,57.2,22718,13.2,2,8.8,15.5,0
91278,NA,"Šiaulių r.",NA,NA,NA,NA,15,7,8,3,11,1,2020-09-11 06:50:32,0,0,15,36.2,41442,7.2,3,7.2,15.5,0
91279,NA,"Klaipėdos r.",NA,NA,NA,NA,85,42,43,16,65,4,2020-09-11 06:50:34,0,0,85,141.3,60139,26.6,14,23.3,15.5,0
