"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
61,NA,"Kita",NA,NA,NA,NA,1,1,0,1,0,0,2020-07-22 08:24:48,0,0,1,0,0,0,0,0,3.5,0
76161,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,2,6,0,2020-07-22 08:12:10,0,0,8,21.5,37179,5.4,1,2.7,3.5,0
76162,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-07-22 08:12:11,0,0,3,10.2,29526,0,0,0,3.5,0
76163,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,1,6,1,2020-07-22 08:12:11,0,0,8,23.1,34660,2.9,1,2.9,3.5,0
76164,NA,"Prienų r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-07-22 08:12:12,0,0,5,19.4,25802,0,0,0,3.5,0
76165,NA,"Jonavos r.",NA,NA,NA,NA,15,4,11,2,13,0,2020-07-22 08:12:13,0,0,15,36.4,41163,4.9,1,2.4,3.5,0
76166,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-07-22 08:12:14,0,0,6,82.7,7258,0,0,0,3.5,0
76167,NA,"Marijampolės",NA,NA,NA,NA,79,34,45,2,73,4,2020-07-22 08:12:15,0,0,79,146.9,53772,3.7,1,1.9,3.5,0
76168,NA,"Kauno m.",NA,NA,NA,NA,130,73,57,25,101,3,2020-07-22 08:12:16,0,0,130,44.9,289380,8.6,25,8.6,3.5,1
76169,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-07-22 08:12:16,0,0,28,56.1,49888,0,0,0,3.5,0
76170,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-07-22 08:12:17,0,0,1,5.2,19109,0,0,0,3.5,0
76171,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-07-22 08:12:18,0,0,15,72.4,20726,0,0,0,3.5,0
76172,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-07-22 08:12:19,0,0,3,26.5,11337,0,0,0,3.5,0
76173,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-07-22 08:12:20,0,0,10,44,22718,0,0,0,3.5,0
76174,NA,"Šiaulių r.",NA,NA,NA,NA,11,6,5,0,10,1,2020-07-22 08:12:20,0,0,11,26.5,41442,0,0,0,3.5,0
76175,NA,"Klaipėdos r.",NA,NA,NA,NA,65,30,35,6,55,4,2020-07-22 08:12:21,0,0,65,108.1,60139,10,5,8.3,3.5,0
76176,NA,"Anykščių r.",NA,NA,NA,NA,8,3,5,1,7,0,2020-07-22 08:12:22,0,0,8,34.7,23034,4.3,0,0,3.5,0
76177,NA,"Akmenės r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-07-22 08:12:23,0,0,5,26.6,18764,0,0,0,3.5,0
76178,NA,"Molėtų r.",NA,NA,NA,NA,7,3,4,4,3,0,2020-07-22 08:12:24,0,0,7,40.8,17153,23.3,2,11.7,3.5,0
76179,NA,"Radviliškio r.",NA,NA,NA,NA,7,5,2,0,7,0,2020-07-22 08:12:24,0,0,7,20,34995,0,0,0,3.5,0
76180,NA,"Rokiškio r.",NA,NA,NA,NA,4,0,4,1,3,0,2020-07-22 08:12:25,0,0,4,14.3,28070,3.6,1,3.6,3.5,0
76181,NA,"Šakių r.",NA,NA,NA,NA,8,4,4,4,3,1,2020-07-22 08:12:26,0,0,8,30,26698,15,4,15,3.5,0
76182,NA,"Panevėžio r.",NA,NA,NA,NA,9,6,3,1,7,1,2020-07-22 08:12:27,0,0,9,25.5,35324,2.8,1,2.8,3.5,0
76183,NA,"Trakų r.",NA,NA,NA,NA,13,9,4,8,5,0,2020-07-22 08:12:28,0,0,13,39.9,32546,24.6,6,18.4,3.5,0
76184,NA,"Kupiškio r.",NA,NA,NA,NA,1,1,0,0,1,0,2020-07-22 08:12:28,0,0,1,6.1,16356,0,0,0,3.5,0
76185,NA,"Skuodo r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-07-22 08:12:29,0,0,3,18.7,16078,0,0,0,3.5,0
76186,NA,"Palangos m.",NA,NA,NA,NA,12,6,6,1,10,1,2020-07-22 08:12:29,0,0,12,74.8,16046,6.2,0,0,3.5,0
76187,NA,"Pagėgių",NA,NA,NA,NA,1,0,1,0,1,0,2020-07-22 08:12:30,0,0,1,13.7,7288,0,0,0,3.5,0
76188,NA,"Šalčininkų r.",NA,NA,NA,NA,17,5,12,4,13,0,2020-07-22 08:12:31,0,0,17,55.7,30520,13.1,2,6.6,3.5,0
76189,NA,"Vilniaus r.",NA,NA,NA,NA,302,108,194,41,254,3,2020-07-22 08:12:32,0,0,302,301.5,100158,40.9,9,9,3.5,4
76190,NA,"Švenčionių r.",NA,NA,NA,NA,11,7,4,0,11,0,2020-07-22 08:12:33,0,0,11,48,22932,0,0,0,3.5,0
76191,NA,"Zarasų r.",NA,NA,NA,NA,2,2,0,1,1,0,2020-07-22 08:12:34,0,0,2,13.4,14916,6.7,1,6.7,3.5,0
76192,NA,"Kėdainių r.",NA,NA,NA,NA,10,3,7,7,3,0,2020-07-22 08:12:35,0,0,10,22.1,45285,15.5,7,15.5,3.5,0
76193,NA,"Ukmergės r.",NA,NA,NA,NA,89,29,60,0,79,9,2020-07-22 08:12:35,0,0,89,265.9,33471,0,1,3,3.5,1
76194,NA,"Kelmės r.",NA,NA,NA,NA,2,1,1,0,2,0,2020-07-22 08:12:36,0,0,2,7.9,25382,0,0,0,3.5,0
76195,NA,"Širvintų r.",NA,NA,NA,NA,20,11,9,4,15,0,2020-07-22 08:12:37,0,0,20,132.7,15076,26.5,1,6.6,3.5,1
76196,NA,"Kalvarijos",NA,NA,NA,NA,5,2,3,0,4,0,2020-07-22 08:12:38,0,0,5,49.1,10190,0,0,0,3.5,1
76197,NA,"Kauno r.",NA,NA,NA,NA,22,14,8,1,21,0,2020-07-22 08:12:39,0,0,22,22.8,96441,1,1,1,3.5,0
76198,NA,"Šilutės r.",NA,NA,NA,NA,7,4,3,0,7,0,2020-07-22 08:12:39,0,0,7,18.6,37637,0,0,0,3.5,0
76199,NA,"Tauragės r.",NA,NA,NA,NA,10,6,4,1,9,0,2020-07-22 08:12:40,0,0,10,26.5,37805,2.6,1,2.6,3.5,0
76200,NA,"Lazdijų r.",NA,NA,NA,NA,5,2,3,0,5,0,2020-07-22 08:12:41,0,0,5,27.3,18331,0,0,0,3.5,0
76201,NA,"Jurbarko r.",NA,NA,NA,NA,2,1,1,0,2,0,2020-07-22 08:12:42,0,0,2,8.1,24822,0,0,0,3.5,0
76202,NA,"Elektrėnų",NA,NA,NA,NA,8,2,6,4,4,0,2020-07-22 08:12:43,0,0,8,33.3,23992,16.7,0,0,3.5,0
76203,NA,"Neringos",NA,NA,NA,NA,1,1,0,0,1,0,2020-07-22 08:12:43,0,0,1,28.3,3530,0,0,0,3.5,0
