"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
92597,NA,"Utenos r.",NA,NA,NA,NA,10,5,5,2,8,0,2020-09-18 06:50:14,0,0,10,26.9,37179,5.4,1,2.7,20.1,0
92598,NA,"Kaišiadorių r.",NA,NA,NA,NA,9,4,5,5,4,0,2020-09-18 06:50:15,0,0,9,30.5,29526,16.9,0,0,20.1,0
92599,NA,"Vilkaviškio r.",NA,NA,NA,NA,9,4,5,1,7,1,2020-09-18 06:50:17,0,0,9,26,34660,2.9,1,2.9,20.1,0
92600,NA,"Prienų r.",NA,NA,NA,NA,29,11,18,7,21,1,2020-09-18 06:50:18,0,0,29,112.4,25802,27.1,3,11.6,20.1,0
92601,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,1,19,0,2020-09-18 06:50:20,0,0,20,48.6,41163,2.4,0,0,20.1,0
92602,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-09-18 06:50:21,0,0,6,82.7,7258,0,0,0,20.1,0
92603,NA,"Marijampolės",NA,NA,NA,NA,90,40,50,8,78,4,2020-09-18 06:50:23,0,0,90,167.4,53772,14.9,5,9.3,20.1,0
92604,NA,"Kauno m.",NA,NA,NA,NA,398,220,178,220,170,7,2020-09-18 06:50:25,0,0,398,137.5,289380,76,48,16.6,20.1,1
92605,NA,"Alytaus m.",NA,NA,NA,NA,34,21,13,5,28,1,2020-09-18 06:50:27,0,0,34,68.2,49888,10,4,8,20.1,0
92606,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-09-18 06:50:28,0,0,1,5.2,19109,0,0,0,20.1,0
92607,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-09-18 06:50:30,0,0,15,72.4,20726,0,0,0,20.1,0
92608,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-09-18 06:50:32,0,0,3,26.5,11337,0,0,0,20.1,0
92865,NA,"Biržų r.",NA,NA,NA,NA,16,7,9,4,12,0,2020-09-18 06:50:35,0,0,16,70.4,22718,17.6,4,17.6,20.1,0
92866,NA,"Šiaulių r.",NA,NA,NA,NA,27,11,16,15,11,1,2020-09-18 06:50:37,0,0,27,65.2,41442,36.2,15,36.2,20.1,0
92867,NA,"Klaipėdos r.",NA,NA,NA,NA,86,42,44,14,68,4,2020-09-18 06:50:39,0,0,86,143,60139,23.3,10,16.6,20.1,0
92868,NA,"Anykščių r.",NA,NA,NA,NA,10,4,6,1,9,0,2020-09-18 06:50:40,0,0,10,43.4,23034,4.3,0,0,20.1,0
92869,NA,"Akmenės r.",NA,NA,NA,NA,10,4,6,5,5,0,2020-09-18 06:50:42,0,0,10,53.3,18764,26.6,3,16,20.1,0
92870,NA,"Molėtų r.",NA,NA,NA,NA,44,11,33,32,12,0,2020-09-18 06:50:43,0,0,44,256.5,17153,186.6,3,17.5,20.1,0
92871,NA,"Radviliškio r.",NA,NA,NA,NA,19,9,10,11,8,0,2020-09-18 06:50:45,0,0,19,54.3,34995,31.4,10,28.6,20.1,0
92872,NA,"Rokiškio r.",NA,NA,NA,NA,17,6,11,12,5,0,2020-09-18 06:50:46,0,0,17,60.6,28070,42.8,8,28.5,20.1,0
92873,NA,"Šakių r.",NA,NA,NA,NA,13,7,6,1,11,1,2020-09-18 06:50:47,0,0,13,48.7,26698,3.7,0,0,20.1,0
92874,NA,"Panevėžio r.",NA,NA,NA,NA,17,8,9,3,13,1,2020-09-18 06:50:49,0,0,17,48.1,35324,8.5,2,5.7,20.1,0
92875,NA,"Trakų r.",NA,NA,NA,NA,39,20,19,22,17,0,2020-09-18 06:50:50,0,0,39,119.8,32546,67.6,9,27.7,20.1,0
92876,NA,"Kupiškio r.",NA,NA,NA,NA,11,6,5,3,8,0,2020-09-18 06:50:51,0,0,11,67.3,16356,18.3,2,12.2,20.1,0
92877,NA,"Skuodo r.",NA,NA,NA,NA,9,2,7,5,4,0,2020-09-18 06:50:53,0,0,9,56,16078,31.1,3,18.7,20.1,0
92878,NA,"Palangos m.",NA,NA,NA,NA,13,7,6,1,11,1,2020-09-18 06:50:54,0,0,13,81,16046,6.2,1,6.2,20.1,0
92879,NA,"Pagėgių",NA,NA,NA,NA,5,0,5,4,1,0,2020-09-18 06:50:56,0,0,5,68.6,7288,54.9,4,54.9,20.1,0
92880,NA,"Šalčininkų r.",NA,NA,NA,NA,34,11,23,7,27,0,2020-09-18 06:50:57,0,0,34,111.4,30520,22.9,4,13.1,20.1,0
92881,NA,"Vilniaus r.",NA,NA,NA,NA,344,132,212,48,289,3,2020-09-18 06:51:00,0,0,344,343.5,100158,47.9,14,14,20.1,4
92882,NA,"Švenčionių r.",NA,NA,NA,NA,48,17,31,35,13,0,2020-09-18 06:51:01,0,0,48,209.3,22932,152.6,10,43.6,20.1,0
92883,NA,"Zarasų r.",NA,NA,NA,NA,5,5,0,2,3,0,2020-09-18 06:51:03,0,0,5,33.5,14916,13.4,0,0,20.1,0
92884,NA,"Kėdainių r.",NA,NA,NA,NA,26,15,11,14,12,0,2020-09-18 06:51:04,0,0,26,57.4,45285,30.9,9,19.9,20.1,0
92885,NA,"Ukmergės r.",NA,NA,NA,NA,96,32,64,7,79,9,2020-09-18 06:51:05,0,0,96,286.8,33471,20.9,3,9,20.1,1
92886,NA,"Kelmės r.",NA,NA,NA,NA,6,2,4,3,3,0,2020-09-18 06:51:06,0,0,6,23.6,25382,11.8,3,11.8,20.1,0
92887,NA,"Širvintų r.",NA,NA,NA,NA,20,11,9,0,19,0,2020-09-18 06:51:08,0,0,20,132.7,15076,0,0,0,20.1,1
92888,NA,"Kalvarijos",NA,NA,NA,NA,6,2,4,1,4,0,2020-09-18 06:51:09,0,0,6,58.9,10190,9.8,1,9.8,20.1,1
92889,NA,"Kauno r.",NA,NA,NA,NA,109,53,56,62,46,1,2020-09-18 06:51:10,0,0,109,113,96441,64.3,13,13.5,20.1,0
92890,NA,"Šilutės r.",NA,NA,NA,NA,15,9,6,5,10,0,2020-09-18 06:51:12,0,0,15,39.9,37637,13.3,3,8,20.1,0
92891,NA,"Tauragės r.",NA,NA,NA,NA,50,38,12,30,20,0,2020-09-18 06:51:13,0,0,50,132.3,37805,79.4,12,31.7,20.1,0
92892,NA,"Lazdijų r.",NA,NA,NA,NA,7,3,4,0,7,0,2020-09-18 06:51:14,0,0,7,38.2,18331,0,0,0,20.1,0
