"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,67,33,34,0,67,290102,148908,141194,22.2,24.1,23.1
2,"10-19",NA,157,90,67,0,157,263568,134947,128621,66.7,52.1,59.6
3,"20-29",NA,469,248,221,0,469,339736,177466,162270,139.7,136.2,138
4,"30-39",NA,478,257,221,0,478,359239,188972,170267,136,129.8,133.1
5,"40-49",NA,559,254,305,0,559,369722,183873,185849,138.1,164.1,151.2
6,"50-59",NA,608,248,360,0,608,419039,196469,222570,126.2,161.7,145.1
7,"60-69",NA,389,165,224,0,389,351248,147788,203460,111.6,110.1,110.7
8,"70-79",NA,163,67,96,0,163,236890,81674,155216,82,61.8,68.8
9,"Virš 80",NA,192,59,133,0,192,164546,44257,120289,133.3,110.6,116.7
