"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,50,23,27,0,50,290102,148908,141194,15.4,19.1,17.2
2,"10-19",NA,80,43,37,0,80,263568,134947,128621,31.9,28.8,30.4
3,"20-29",NA,288,151,137,0,288,339736,177466,162270,85.1,84.4,84.8
4,"30-39",NA,332,180,152,0,332,359239,188972,170267,95.3,89.3,92.4
5,"40-49",NA,412,187,225,0,412,369722,183873,185849,101.7,121.1,111.4
6,"50-59",NA,500,195,305,0,500,419039,196469,222570,99.3,137,119.3
7,"60-69",NA,326,141,185,0,326,351248,147788,203460,95.4,90.9,92.8
8,"70-79",NA,150,63,87,0,150,236890,81674,155216,77.1,56.1,63.3
9,"Virš 80",NA,171,52,119,0,171,164546,44257,120289,117.5,98.9,103.9
