"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
73713,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,2,6,0,2020-07-13 06:52:08,0,0,8,21.5,37179,5.4,2,5.4,2.1,0
73714,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-07-13 06:52:09,0,0,3,10.2,29526,0,0,0,2.1,0
73715,NA,"Vilkaviškio r.",NA,NA,NA,NA,7,4,3,0,6,1,2020-07-13 06:52:10,0,0,7,20.2,34660,0,0,0,2.1,0
73716,NA,"Prienų r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-07-13 06:52:11,0,0,5,19.4,25802,0,0,0,2.1,0
73717,NA,"Jonavos r.",NA,NA,NA,NA,14,4,10,1,13,0,2020-07-13 06:52:11,0,0,14,34,41163,2.4,1,2.4,2.1,0
73718,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-07-13 06:52:12,0,0,6,82.7,7258,0,0,0,2.1,0
73719,NA,"Marijampolės",NA,NA,NA,NA,80,34,45,3,72,4,2020-07-13 06:52:13,0,0,80,148.8,53772,5.6,4,7.4,2.1,0
73720,NA,"Kauno m.",NA,NA,NA,NA,109,56,53,6,99,3,2020-07-13 06:52:14,0,0,109,37.7,289380,2.1,5,1.7,2.1,1
73721,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-07-13 06:52:14,0,0,28,56.1,49888,0,0,0,2.1,0
73722,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-07-13 06:52:15,0,0,1,5.2,19109,0,0,0,2.1,0
73723,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-07-13 06:52:16,0,0,15,72.4,20726,0,0,0,2.1,0
73724,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-07-13 06:52:17,0,0,3,26.5,11337,0,0,0,2.1,0
73725,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-07-13 06:52:17,0,0,10,44,22718,0,0,0,2.1,0
73726,NA,"Šiaulių r.",NA,NA,NA,NA,11,6,5,0,10,1,2020-07-13 06:52:18,0,0,11,26.5,41442,0,0,0,2.1,0
73727,NA,"Klaipėdos r.",NA,NA,NA,NA,60,28,32,1,55,4,2020-07-13 06:52:19,0,0,60,99.8,60139,1.7,1,1.7,2.1,0
73728,NA,"Anykščių r.",NA,NA,NA,NA,8,3,5,2,6,0,2020-07-13 06:52:19,0,0,8,34.7,23034,8.7,2,8.7,2.1,0
73729,NA,"Akmenės r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-07-13 06:52:20,0,0,5,26.6,18764,0,0,0,2.1,0
73730,NA,"Molėtų r.",NA,NA,NA,NA,5,3,2,2,3,0,2020-07-13 06:52:21,0,0,5,29.1,17153,11.7,1,5.8,2.1,0
73731,NA,"Radviliškio r.",NA,NA,NA,NA,7,5,2,2,5,0,2020-07-13 06:52:22,0,0,7,20,34995,5.7,0,0,2.1,0
73732,NA,"Rokiškio r.",NA,NA,NA,NA,3,0,3,0,3,0,2020-07-13 06:52:22,0,0,3,10.7,28070,0,0,0,2.1,0
73733,NA,"Šakių r.",NA,NA,NA,NA,4,2,2,0,3,1,2020-07-13 06:52:23,0,0,4,15,26698,0,0,0,2.1,0
73734,NA,"Panevėžio r.",NA,NA,NA,NA,8,5,3,0,7,1,2020-07-13 06:52:24,0,0,8,22.6,35324,0,0,0,2.1,0
73735,NA,"Trakų r.",NA,NA,NA,NA,11,7,4,6,5,0,2020-07-13 06:52:25,0,0,11,33.8,32546,18.4,5,15.4,2.1,0
73736,NA,"Kupiškio r.",NA,NA,NA,NA,1,1,0,0,1,0,2020-07-13 06:52:25,0,0,1,6.1,16356,0,0,0,2.1,0
73737,NA,"Skuodo r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-07-13 06:52:26,0,0,3,18.7,16078,0,0,0,2.1,0
73738,NA,"Palangos m.",NA,NA,NA,NA,12,6,6,1,10,1,2020-07-13 06:52:27,0,0,12,74.8,16046,6.2,0,0,2.1,0
73739,NA,"Pagėgių",NA,NA,NA,NA,1,0,1,0,1,0,2020-07-13 06:52:28,0,0,1,13.7,7288,0,0,0,2.1,0
73740,NA,"Šalčininkų r.",NA,NA,NA,NA,15,5,10,3,12,0,2020-07-13 06:52:28,0,0,15,49.1,30520,9.8,1,3.3,2.1,0
