"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
25,"79","Trakų r.","10","Vilniaus apskr.",NA,37,18,19,22,15,0,2020-09-11 06:50:44,9,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,9,5,4,3,6,0,2020-09-11 06:50:46,0,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,7,1,6,3,4,0,2020-09-11 06:50:47,1,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,12,6,6,0,11,1,2020-09-11 06:50:49,0,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,4,0,4,3,1,0,2020-09-11 06:50:50,3,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,31,11,20,5,26,0,2020-09-11 06:50:51,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,339,131,208,46,286,3,2020-09-11 06:50:53,12,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,43,15,28,32,11,0,2020-09-11 06:50:54,24,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,5,5,0,3,2,0,2020-09-11 06:50:56,0,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,24,14,10,13,11,0,2020-09-11 06:50:57,10,0
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,93,30,63,4,79,9,2020-09-11 06:50:59,1,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,3,2,1,0,3,0,2020-09-11 06:51:00,0,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,20,11,9,0,19,0,2020-09-11 06:51:02,0,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,1,4,0,2020-09-11 06:51:05,1,1
42,"52","Kauno r.","2","Kauno apskr.",NA,105,52,53,64,41,0,2020-09-11 06:51:07,17,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,12,8,4,2,10,0,2020-09-11 06:51:08,0,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,45,35,10,30,15,0,2020-09-11 06:51:10,26,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,7,3,4,1,6,0,2020-09-11 06:51:13,1,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,13,8,5,11,2,0,2020-09-11 06:51:15,10,0
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,20,9,11,13,7,0,2020-09-11 06:51:17,6,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,2,1,1,1,1,0,2020-09-11 06:51:19,0,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,18,9,9,10,7,1,2020-09-11 06:51:21,8,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,24,11,13,6,18,0,2020-09-11 06:51:23,0,0
52,"78","Telšių r.","8","Telšių apskr.",NA,11,6,5,0,9,2,2020-09-11 06:51:25,0,0
53,"68","Plungės r.","8","Telšių apskr.",NA,8,5,3,0,8,0,2020-09-11 06:51:27,0,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,66,25,41,2,60,4,2020-09-11 06:51:29,2,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,1,1,0,0,0,1,2020-09-11 06:51:31,0,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,7,4,3,0,7,0,2020-09-11 06:51:33,0,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,17,4,13,11,5,1,2020-09-11 06:51:34,10,0
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,915,432,483,367,521,22,2020-09-11 06:51:37,128,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,11,10,1,8,3,0,2020-09-11 06:51:39,8,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,337,130,207,50,269,18,2020-09-11 06:51:42,13,0
20,"30","Visagino","9","Utenos apskr.",NA,14,7,7,7,7,0,2020-09-11 06:51:44,2,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,12,4,8,9,3,0,2020-09-11 06:51:46,4,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,84,43,41,13,70,1,2020-09-11 06:51:49,6,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,64,31,33,43,20,1,2020-09-11 06:51:51,39,0
30,"12","Birštono","2","Kauno apskr.",NA,0,0,0,0,0,0,2020-09-11 06:51:52,0,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,1,0,1,1,0,0,2020-09-11 06:51:54,0,0
