"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
88125,NA,"Utenos r.",NA,NA,NA,NA,9,4,5,1,8,0,2020-09-02 06:50:13,0,0,9,24.2,37179,2.7,1,2.7,16.5,0
88126,NA,"Kaišiadorių r.",NA,NA,NA,NA,9,4,5,5,4,0,2020-09-02 06:50:14,0,0,9,30.5,29526,16.9,4,13.5,16.5,0
88127,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,0,7,1,2020-09-02 06:50:15,0,0,8,23.1,34660,0,0,0,16.5,0
88128,NA,"Prienų r.",NA,NA,NA,NA,26,9,17,10,15,1,2020-09-02 06:50:17,0,0,26,100.8,25802,38.8,3,11.6,16.5,0
88705,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,6,14,0,2020-09-02 06:50:18,0,0,20,48.6,41163,14.6,1,2.4,16.5,0
88706,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-09-02 06:50:19,0,0,6,82.7,7258,0,0,0,16.5,0
88707,NA,"Marijampolės",NA,NA,NA,NA,85,38,47,5,76,4,2020-09-02 06:50:21,0,0,85,158.1,53772,9.3,3,5.6,16.5,0
88708,NA,"Kauno m.",NA,NA,NA,NA,348,193,155,205,135,7,2020-09-02 06:50:22,0,0,348,120.3,289380,70.8,63,21.8,16.5,1
88709,NA,"Alytaus m.",NA,NA,NA,NA,29,18,11,1,27,1,2020-09-02 06:50:24,0,0,29,58.1,49888,2,1,2,16.5,0
88710,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-09-02 06:50:26,0,0,1,5.2,19109,0,0,0,16.5,0
