"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
87097,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,0,8,0,2020-08-28 06:50:09,0,0,8,21.5,37179,0,0,0,16.4,0
87098,NA,"Kaišiadorių r.",NA,NA,NA,NA,8,4,4,4,4,0,2020-08-28 06:50:09,0,0,8,27.1,29526,13.5,4,13.5,16.4,0
87099,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,0,7,1,2020-08-28 06:50:10,0,0,8,23.1,34660,0,0,0,16.4,0
87100,NA,"Prienų r.",NA,NA,NA,NA,24,8,16,10,13,1,2020-08-28 06:50:11,0,0,24,93,25802,38.8,3,11.6,16.4,0
87101,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,7,13,0,2020-08-28 06:50:12,0,0,20,48.6,41163,17,2,4.9,16.4,0
87102,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-08-28 06:50:13,0,0,6,82.7,7258,0,0,0,16.4,0
87103,NA,"Marijampolės",NA,NA,NA,NA,85,38,47,5,76,4,2020-08-28 06:50:14,0,0,85,158.1,53772,9.3,3,5.6,16.4,0
87104,NA,"Kauno m.",NA,NA,NA,NA,334,187,147,202,124,7,2020-08-28 06:50:16,0,0,334,115.4,289380,69.8,82,28.3,16.4,1
87361,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-08-28 06:50:17,0,0,28,56.1,49888,0,0,0,16.4,0
87362,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-08-28 06:50:18,0,0,1,5.2,19109,0,0,0,16.4,0
87363,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-08-28 06:50:19,0,0,15,72.4,20726,0,0,0,16.4,0
87364,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-08-28 06:50:20,0,0,3,26.5,11337,0,0,0,16.4,0
87365,NA,"Biržų r.",NA,NA,NA,NA,11,5,6,1,10,0,2020-08-28 06:50:21,0,0,11,48.4,22718,4.4,1,4.4,16.4,0
87366,NA,"Šiaulių r.",NA,NA,NA,NA,12,7,5,1,10,1,2020-08-28 06:50:22,0,0,12,29,41442,2.4,0,0,16.4,0
87367,NA,"Klaipėdos r.",NA,NA,NA,NA,71,33,38,7,60,4,2020-08-28 06:50:23,0,0,71,118.1,60139,11.6,3,5,16.4,0
87368,NA,"Anykščių r.",NA,NA,NA,NA,9,4,5,1,8,0,2020-08-28 06:50:24,0,0,9,39.1,23034,4.3,1,4.3,16.4,0
87369,NA,"Akmenės r.",NA,NA,NA,NA,7,3,4,2,5,0,2020-08-28 06:50:25,0,0,7,37.3,18764,10.7,2,10.7,16.4,0
87370,NA,"Molėtų r.",NA,NA,NA,NA,34,7,27,27,7,0,2020-08-28 06:50:26,0,0,34,198.2,17153,157.4,23,134.1,16.4,0
87371,NA,"Radviliškio r.",NA,NA,NA,NA,8,6,2,0,8,0,2020-08-28 06:50:27,0,0,8,22.9,34995,0,0,0,16.4,0
87372,NA,"Rokiškio r.",NA,NA,NA,NA,6,1,5,1,5,0,2020-08-28 06:50:28,0,0,6,21.4,28070,3.6,1,3.6,16.4,0
87373,NA,"Šakių r.",NA,NA,NA,NA,11,5,6,3,7,1,2020-08-28 06:50:29,0,0,11,41.2,26698,11.2,3,11.2,16.4,0
