"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
76537,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,2,6,0,2020-07-28 06:50:07,0,0,8,21.5,37179,5.4,0,0,5.4,0
76538,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-07-28 06:50:08,0,0,3,10.2,29526,0,0,0,5.4,0
76539,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,1,6,1,2020-07-28 06:50:09,0,0,8,23.1,34660,2.9,1,2.9,5.4,0
76540,NA,"Prienų r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-07-28 06:50:09,0,0,5,19.4,25802,0,0,0,5.4,0
76541,NA,"Jonavos r.",NA,NA,NA,NA,15,4,11,2,13,0,2020-07-28 06:50:10,0,0,15,36.4,41163,4.9,1,2.4,5.4,0
76542,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-07-28 06:50:11,0,0,6,82.7,7258,0,0,0,5.4,0
76543,NA,"Marijampolės",NA,NA,NA,NA,82,36,46,5,73,4,2020-07-28 06:50:12,0,0,82,152.5,53772,9.3,3,5.6,5.4,0
76544,NA,"Kauno m.",NA,NA,NA,NA,154,92,62,49,101,3,2020-07-28 06:50:12,0,0,154,53.2,289380,16.9,45,15.6,5.4,1
78081,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-07-28 06:50:13,0,0,28,56.1,49888,0,0,0,5.4,0
78082,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-07-28 06:50:14,0,0,1,5.2,19109,0,0,0,5.4,0
78083,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-07-28 06:50:14,0,0,15,72.4,20726,0,0,0,5.4,0
78084,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-07-28 06:50:15,0,0,3,26.5,11337,0,0,0,5.4,0
78085,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-07-28 06:50:16,0,0,10,44,22718,0,0,0,5.4,0
78086,NA,"Šiaulių r.",NA,NA,NA,NA,11,6,5,0,10,1,2020-07-28 06:50:16,0,0,11,26.5,41442,0,0,0,5.4,0
78087,NA,"Klaipėdos r.",NA,NA,NA,NA,65,30,35,6,55,4,2020-07-28 06:50:17,0,0,65,108.1,60139,10,5,8.3,5.4,0
78088,NA,"Anykščių r.",NA,NA,NA,NA,8,3,5,0,8,0,2020-07-28 06:50:18,0,0,8,34.7,23034,0,0,0,5.4,0
78089,NA,"Akmenės r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-07-28 06:50:19,0,0,5,26.6,18764,0,0,0,5.4,0
78090,NA,"Molėtų r.",NA,NA,NA,NA,11,4,7,7,4,0,2020-07-28 06:50:19,0,0,11,64.1,17153,40.8,6,35,5.4,0
78091,NA,"Radviliškio r.",NA,NA,NA,NA,7,5,2,0,7,0,2020-07-28 06:50:20,0,0,7,20,34995,0,0,0,5.4,0
78092,NA,"Rokiškio r.",NA,NA,NA,NA,4,0,4,1,3,0,2020-07-28 06:50:21,0,0,4,14.3,28070,3.6,1,3.6,5.4,0
78093,NA,"Šakių r.",NA,NA,NA,NA,8,4,4,4,3,1,2020-07-28 06:50:21,0,0,8,30,26698,15,4,15,5.4,0
78094,NA,"Panevėžio r.",NA,NA,NA,NA,10,6,4,2,7,1,2020-07-28 06:50:22,0,0,10,28.3,35324,5.7,2,5.7,5.4,0
78095,NA,"Trakų r.",NA,NA,NA,NA,14,9,5,9,5,0,2020-07-28 06:50:23,0,0,14,43,32546,27.7,2,6.1,5.4,0
78096,NA,"Kupiškio r.",NA,NA,NA,NA,1,1,0,0,1,0,2020-07-28 06:50:23,0,0,1,6.1,16356,0,0,0,5.4,0
78097,NA,"Skuodo r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-07-28 06:50:23,0,0,3,18.7,16078,0,0,0,5.4,0
78098,NA,"Palangos m.",NA,NA,NA,NA,12,6,6,1,10,1,2020-07-28 06:50:24,0,0,12,74.8,16046,6.2,0,0,5.4,0
78099,NA,"Pagėgių",NA,NA,NA,NA,1,0,1,0,1,0,2020-07-28 06:50:25,0,0,1,13.7,7288,0,0,0,5.4,0
78100,NA,"Šalčininkų r.",NA,NA,NA,NA,20,5,15,5,15,0,2020-07-28 06:50:26,0,0,20,65.5,30520,16.4,5,16.4,5.4,0
78101,NA,"Vilniaus r.",NA,NA,NA,NA,306,112,194,41,258,3,2020-07-28 06:50:27,0,0,306,305.5,100158,40.9,11,11,5.4,4
78102,NA,"Švenčionių r.",NA,NA,NA,NA,11,7,4,0,11,0,2020-07-28 06:50:27,0,0,11,48,22932,0,0,0,5.4,0
78103,NA,"Zarasų r.",NA,NA,NA,NA,2,2,0,1,1,0,2020-07-28 06:50:28,0,0,2,13.4,14916,6.7,1,6.7,5.4,0
78104,NA,"Kėdainių r.",NA,NA,NA,NA,11,4,7,8,3,0,2020-07-28 06:50:29,0,0,11,24.3,45285,17.7,8,17.7,5.4,0
78105,NA,"Ukmergės r.",NA,NA,NA,NA,89,29,60,0,79,9,2020-07-28 06:50:29,0,0,89,265.9,33471,0,0,0,5.4,1
78106,NA,"Kelmės r.",NA,NA,NA,NA,2,1,1,0,2,0,2020-07-28 06:50:30,0,0,2,7.9,25382,0,0,0,5.4,0
78107,NA,"Širvintų r.",NA,NA,NA,NA,20,11,9,4,15,0,2020-07-28 06:50:31,0,0,20,132.7,15076,26.5,1,6.6,5.4,1
78108,NA,"Kalvarijos",NA,NA,NA,NA,5,2,3,0,4,0,2020-07-28 06:50:32,0,0,5,49.1,10190,0,0,0,5.4,1
78109,NA,"Kauno r.",NA,NA,NA,NA,27,18,9,6,21,0,2020-07-28 06:50:32,0,0,27,28,96441,6.2,6,6.2,5.4,0
78110,NA,"Šilutės r.",NA,NA,NA,NA,7,4,3,0,7,0,2020-07-28 06:50:33,0,0,7,18.6,37637,0,0,0,5.4,0
78111,NA,"Tauragės r.",NA,NA,NA,NA,11,6,5,2,9,0,2020-07-28 06:50:34,0,0,11,29.1,37805,5.3,2,5.3,5.4,0
78112,NA,"Lazdijų r.",NA,NA,NA,NA,6,3,3,1,5,0,2020-07-28 06:50:34,0,0,6,32.7,18331,5.5,1,5.5,5.4,0
78113,NA,"Jurbarko r.",NA,NA,NA,NA,2,1,1,0,2,0,2020-07-28 06:50:35,0,0,2,8.1,24822,0,0,0,5.4,0
78114,NA,"Elektrėnų",NA,NA,NA,NA,8,2,6,4,4,0,2020-07-28 06:50:36,0,0,8,33.3,23992,16.7,0,0,5.4,0
78115,NA,"Neringos",NA,NA,NA,NA,1,1,0,0,1,0,2020-07-28 06:50:37,0,0,1,28.3,3530,0,0,0,5.4,0
78116,NA,"Mažeikių r.",NA,NA,NA,NA,7,4,3,0,6,1,2020-07-28 06:50:38,0,0,7,13.7,51067,0,0,0,5.4,0
78117,NA,"Ignalinos r.",NA,NA,NA,NA,6,2,4,1,5,0,2020-07-28 06:50:38,0,0,6,41.6,14433,6.9,1,6.9,5.4,0
78118,NA,"Telšių r.",NA,NA,NA,NA,11,6,5,0,9,2,2020-07-28 06:50:39,0,0,11,28,39317,0,0,0,5.4,0
78119,NA,"Plungės r.",NA,NA,NA,NA,8,5,3,0,8,0,2020-07-28 06:50:40,0,0,8,24.3,32987,0,0,0,5.4,0
78120,NA,"Kretingos r.",NA,NA,NA,NA,62,24,38,2,57,3,2020-07-28 06:50:41,0,0,62,165.7,37427,5.3,0,0,5.4,0
