"date","municipality_code","incidence","incidence_rollmean7","incidence_rollmean7_ago7d","incidence_absolute_diff","incidence_acceleration_proc","cumulative_totals","active_de_jure","active_sttstcl","dead_cases","dead_cases_today","recovered_de_jure","recovered_sttstcl","recovered_de_jure_today","recovered_sttstcl_today","municipality_name","positivity_acceleration_proc","composite_acceleration_proc"
2020-06-26,"23",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Neringos sav.",0,0
2020-06-26,"25",0,0,0,0,0,13,10,0,1,0,2,12,0,0,"Palangos m. sav.",0,0
2020-06-26,"27",0,0,0,0,0,22,21,1,1,0,0,20,0,0,"Panevėžio m. sav.",0,0
2020-06-26,"29",0,0.1,0.1,0,0,18,16,3,0,0,2,15,0,0,"Šiaulių m. sav.",8.3,8.3
2020-06-26,"30",0,0,0,0,0,5,4,0,0,0,1,5,0,0,"Visagino sav.",0,0
2020-06-26,"32",0,0,0,0,0,3,2,0,1,1,0,2,0,-1,"Akmenės r. sav.",0,0
2020-06-26,"33",0,0,0,0,0,6,6,0,0,0,0,6,0,0,"Alytaus r. sav.",0,0
2020-06-26,"34",0,0,0,0,0,6,6,0,0,0,0,6,0,0,"Anykščių r. sav.",0,0
2020-06-26,"36",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Biržų r. sav.",0,0
2020-06-26,"38",0,0,0,0,0,2,1,0,1,0,0,1,0,0,"Varėnos r. sav.",0,0
2020-06-26,"39",0,0,0,0,0,6,3,0,1,0,2,5,0,0,"Vilkaviškio r. sav.",0,0
2020-06-26,"41",0,0.6,0.3,2,66.6,260,143,26,4,0,113,230,0,1,"Vilniaus r. sav.",4.3,66.6
2020-06-26,"42",0,0,0,0,0,7,7,1,0,0,0,6,0,0,"Elektrėnų sav.",-47.4,0
2020-06-26,"43",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Zarasų r. sav.",0,0
2020-06-26,"45",0,0,0,0,0,4,4,0,0,0,0,4,0,1,"Ignalinos r. sav.",0,0
2020-06-26,"46",0,0,0,0,0,10,9,4,0,0,1,6,0,0,"Jonavos r. sav.",-16.7,0
2020-06-26,"47",0,0,0,0,0,13,12,0,1,0,0,12,0,0,"Joniškio r. sav.",0,0
2020-06-26,"48",0,0,0,0,0,7,6,0,1,0,0,6,0,0,"Kalvarijos sav.",0,0
2020-06-26,"49",0,0,0,0,0,3,1,0,0,0,2,3,0,0,"Kaišiadorių r. sav.",0,0
2020-06-26,"52",0,0,0,0,0,13,13,1,0,0,0,12,0,0,"Kauno r. sav.",-16.7,0
2020-06-26,"53",1,0.3,0,2,200,3,3,2,0,0,0,1,0,0,"Kėdainių r. sav.",70,200
2020-06-26,"54",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Kelmės r. sav.",0,0
2020-06-26,"55",0,0,0,0,0,49,44,2,4,0,1,43,0,0,"Klaipėdos r. sav.",-16.7,0
2020-06-26,"56",0,0,0,0,0,55,52,0,3,0,0,52,0,0,"Kretingos r. sav.",0,0
2020-06-26,"57",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Kupiškio r. sav.",0,0
2020-06-26,"58",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Kazlų Rūdos sav.",-61.5,0
2020-06-26,"59",0,0,0,0,0,5,4,0,1,0,0,4,0,0,"Lazdijų r. sav.",-37.5,0
2020-06-26,"61",0,0,0,0,0,10,8,0,1,0,1,9,0,0,"Mažeikių r. sav.",0,0
2020-06-26,"62",0,0.1,0,1,100,4,4,1,0,0,0,3,0,0,"Molėtų r. sav.",80,100
2020-06-26,"63",0,0,0,0,0,2,2,0,0,0,0,2,0,0,"Pagėgių sav.",0,0
2020-06-26,"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pakruojo r. sav.",0,0
2020-06-26,"66",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Panevėžio r. sav.",0,0
2020-06-26,"67",0,0,0,0,0,4,3,0,0,0,1,4,0,0,"Pasvalio r. sav.",0,0
2020-06-26,"68",0,0,0,0,0,8,8,0,0,0,0,8,0,1,"Plungės r. sav.",-33.3,0
2020-06-26,"69",0,0,0,0,0,5,2,0,1,0,2,4,0,0,"Prienų r. sav.",0,0
2020-06-26,"71",0,0,0.3,-2,-66.6,5,5,2,0,0,0,3,0,0,"Radviliškio r. sav.",-50,-50
2020-06-26,"72",0,0,0,0,0,4,3,0,1,0,0,3,0,0,"Raseinių r. sav.",0,0
2020-06-26,"73",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Rokiškio r. sav.",0,0
2020-06-26,"74",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Rietavo sav.",0,0
2020-06-26,"75",0,0,0,0,0,3,3,0,0,0,0,3,0,1,"Skuodo r. sav.",0,0
2020-06-26,"77",0,0,0,0,0,7,6,0,1,0,0,6,0,0,"Tauragės r. sav.",0,0
2020-06-26,"78",0,0,0,0,0,11,9,1,2,0,0,8,0,0,"Telšių r. sav.",0,0
2020-06-26,"79",0,0,0,0,0,3,1,0,0,0,2,3,0,0,"Trakų r. sav.",0,0
2020-06-26,"81",0,0,0,0,0,75,62,2,11,0,2,62,0,0,"Ukmergės r. sav.",0,0
2020-06-26,"82",0,0,0,0,0,6,6,1,0,0,0,5,0,0,"Utenos r. sav.",40,40
2020-06-26,"84",0,0,0,0,0,4,4,1,0,0,0,3,0,0,"Šakių r. sav.",0,0
2020-06-26,"85",0,0,0.3,-2,-66.6,9,8,2,0,0,1,7,0,0,"Šalčininkų r. sav.",-33.3,-33.3
2020-06-26,"86",0,0,0,0,0,9,9,1,0,0,0,8,0,0,"Švenčionių r. sav.",50,50
2020-06-26,"87",0,0,0,0,0,3,2,0,1,0,0,2,0,0,"Šilalės r. sav.",0,0
2020-06-26,"88",0,0,0,0,0,7,7,0,0,0,0,7,0,0,"Šilutės r. sav.",0,0
2020-06-26,"89",0,0,0.4,-3,-74.9,14,13,9,1,0,0,4,0,0,"Širvintų r. sav.",-10.8,-10.8
2020-06-26,"91",0,0,0.1,-1,-50,7,7,1,0,0,0,6,0,0,"Šiaulių r. sav.",-28.6,-28.6
2020-06-26,"94",0,0,0,0,0,2,2,0,0,0,0,2,0,0,"Jurbarko r. sav.",0,0
2020-06-27,"00",0,2.1,4.1,-14,-46.7,1744,1402,133,100,1,242,1511,0,2,"Lietuva",-7.1,-7.1
2020-06-27,"11",0,0,0,0,0,28,27,0,1,0,0,27,0,0,"Alytaus m. sav.",0,0
2020-06-27,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birštono sav.",0,0
2020-06-27,"13",0,1,2.3,-9,-52.9,521,412,63,28,1,81,430,0,0,"Vilniaus m. sav.",-6.2,-6.2
2020-06-27,"15",0,0,0.1,-1,-50,2,2,1,0,0,0,1,0,0,"Druskininkų sav.",-33.3,-33.3
2020-06-27,"18",0,0.1,0.1,0,0,74,56,2,7,0,11,65,0,0,"Marijampolės sav.",0,0
2020-06-27,"19",0,0,0,0,0,100,96,2,2,0,2,96,0,0,"Kauno m. sav.",0,0
2020-06-27,"21",0,0.1,0,1,100,286,247,6,24,0,15,256,0,0,"Klaipėdos m. sav.",0,100
2020-06-27,"23",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Neringos sav.",0,0
2020-06-27,"25",0,0,0,0,0,13,10,0,1,0,2,12,0,0,"Palangos m. sav.",0,0
2020-06-27,"27",0,0,0,0,0,22,21,1,1,0,0,20,0,0,"Panevėžio m. sav.",0,0
2020-06-27,"29",0,0.1,0.1,0,0,18,16,3,0,0,2,15,0,0,"Šiaulių m. sav.",8.3,8.3
2020-06-27,"30",0,0,0,0,0,5,4,0,0,0,1,5,0,0,"Visagino sav.",0,0
2020-06-27,"32",0,0,0,0,0,3,2,0,1,0,0,2,0,0,"Akmenės r. sav.",0,0
2020-06-27,"33",0,0,0,0,0,6,6,0,0,0,0,6,0,0,"Alytaus r. sav.",0,0
2020-06-27,"34",0,0,0,0,0,6,6,0,0,0,0,6,0,0,"Anykščių r. sav.",0,0
2020-06-27,"36",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Biržų r. sav.",0,0
2020-06-27,"38",0,0,0,0,0,2,1,0,1,0,0,1,0,0,"Varėnos r. sav.",0,0
2020-06-27,"39",0,0,0,0,0,6,3,0,1,0,2,5,0,0,"Vilkaviškio r. sav.",0,0
2020-06-27,"41",0,0.3,0.4,-1,-25,260,143,25,4,0,113,231,0,1,"Vilniaus r. sav.",-19.2,-19.2
2020-06-27,"42",0,0,0,0,0,7,7,1,0,0,0,6,0,0,"Elektrėnų sav.",-41.2,0
2020-06-27,"43",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Zarasų r. sav.",0,0
2020-06-27,"45",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Ignalinos r. sav.",0,0
2020-06-27,"46",0,0,0,0,0,10,9,4,0,0,1,6,0,0,"Jonavos r. sav.",-9.1,0
2020-06-27,"47",0,0,0,0,0,13,12,0,1,0,0,12,0,0,"Joniškio r. sav.",0,0
2020-06-27,"48",0,0,0,0,0,7,6,0,1,0,0,6,0,0,"Kalvarijos sav.",0,0
2020-06-27,"49",0,0,0,0,0,3,1,0,0,0,2,3,0,0,"Kaišiadorių r. sav.",0,0
2020-06-27,"52",0,0,0,0,0,13,13,1,0,0,0,12,0,0,"Kauno r. sav.",-16.7,0
2020-06-27,"53",0,0.3,0,2,200,3,3,2,0,0,0,1,0,0,"Kėdainių r. sav.",70,200
2020-06-27,"54",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Kelmės r. sav.",0,0
2020-06-27,"55",0,0,0,0,0,49,44,2,4,0,1,43,0,0,"Klaipėdos r. sav.",-16.7,0
2020-06-27,"56",0,0,0,0,0,55,52,0,3,0,0,52,0,0,"Kretingos r. sav.",0,0
2020-06-27,"57",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Kupiškio r. sav.",0,0
2020-06-27,"58",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Kazlų Rūdos sav.",0,0
2020-06-27,"59",0,0,0,0,0,5,4,0,1,0,0,4,0,0,"Lazdijų r. sav.",-37.5,0
2020-06-27,"61",0,0,0,0,0,10,8,0,1,0,1,9,0,0,"Mažeikių r. sav.",0,0
2020-06-27,"62",0,0.1,0,1,100,4,4,1,0,0,0,3,0,0,"Molėtų r. sav.",80,100
2020-06-27,"63",0,0,0,0,0,2,2,0,0,0,0,2,0,0,"Pagėgių sav.",0,0
2020-06-27,"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pakruojo r. sav.",0,0
2020-06-27,"66",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Panevėžio r. sav.",0,0
2020-06-27,"67",0,0,0,0,0,4,3,0,0,0,1,4,0,0,"Pasvalio r. sav.",0,0
2020-06-27,"68",0,0,0,0,0,8,8,0,0,0,0,8,0,0,"Plungės r. sav.",-33.3,0
2020-06-27,"69",0,0,0,0,0,5,2,0,1,0,2,4,0,0,"Prienų r. sav.",0,0
2020-06-27,"71",0,0,0.3,-2,-66.6,5,5,2,0,0,0,3,0,0,"Radviliškio r. sav.",-50,-50
2020-06-27,"72",0,0,0,0,0,4,3,0,1,0,0,3,0,0,"Raseinių r. sav.",0,0
2020-06-27,"73",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Rokiškio r. sav.",0,0
2020-06-27,"74",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Rietavo sav.",0,0
2020-06-27,"75",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Skuodo r. sav.",0,0
2020-06-27,"77",0,0,0,0,0,7,6,0,1,0,0,6,0,0,"Tauragės r. sav.",0,0
2020-06-27,"78",0,0,0,0,0,11,9,1,2,0,0,8,0,0,"Telšių r. sav.",0,0
2020-06-27,"79",0,0,0,0,0,3,1,0,0,0,2,3,0,0,"Trakų r. sav.",0,0
2020-06-27,"81",0,0,0,0,0,75,62,2,11,0,2,62,0,0,"Ukmergės r. sav.",0,0
2020-06-27,"82",0,0,0,0,0,6,6,1,0,0,0,5,0,0,"Utenos r. sav.",30,30
2020-06-27,"84",0,0,0,0,0,4,4,0,0,0,0,4,0,1,"Šakių r. sav.",0,0
2020-06-27,"85",0,0,0.1,-1,-50,9,8,2,0,0,1,7,0,0,"Šalčininkų r. sav.",-20,-20
2020-06-27,"86",0,0,0,0,0,9,9,1,0,0,0,8,0,0,"Švenčionių r. sav.",-23.1,0
2020-06-27,"87",0,0,0,0,0,3,2,0,1,0,0,2,0,0,"Šilalės r. sav.",0,0
2020-06-27,"88",0,0,0,0,0,7,7,0,0,0,0,7,0,0,"Šilutės r. sav.",0,0
2020-06-27,"89",0,0,0.4,-3,-74.9,14,13,9,1,0,0,4,0,0,"Širvintų r. sav.",-8.1,-8.1
2020-06-27,"91",0,0,0.1,-1,-50,7,7,1,0,0,0,6,0,0,"Šiaulių r. sav.",-28.6,-28.6
2020-06-27,"94",0,0,0,0,0,2,2,0,0,0,0,2,0,0,"Jurbarko r. sav.",0,0
2020-06-28,"00",1,2.1,3.7,-11,-40.7,1745,1401,128,101,1,243,1516,1,5,"Lietuva",-14.3,-14.3
2020-06-28,"11",0,0,0,0,0,28,27,0,1,0,0,27,0,0,"Alytaus m. sav.",0,0
2020-06-28,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birštono sav.",0,0
2020-06-28,"13",0,1,1.7,-5,-38.5,521,410,60,29,1,82,432,1,2,"Vilniaus m. sav.",-12.5,-12.5
2020-06-28,"15",0,0,0.1,-1,-50,2,2,1,0,0,0,1,0,0,"Druskininkų sav.",-28.6,-28.6
2020-06-28,"18",0,0.1,0.1,0,0,74,56,2,7,0,11,65,0,0,"Marijampolės sav.",0,0
2020-06-28,"19",0,0,0,0,0,100,96,2,2,0,2,96,0,0,"Kauno m. sav.",-8.3,0
2020-06-28,"21",0,0.1,0,1,100,286,247,6,24,0,15,256,0,0,"Klaipėdos m. sav.",0,100
2020-06-28,"23",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Neringos sav.",0,0
2020-06-28,"25",0,0,0,0,0,13,10,0,1,0,2,12,0,0,"Palangos m. sav.",0,0
2020-06-28,"27",0,0,0,0,0,22,21,1,1,0,0,20,0,0,"Panevėžio m. sav.",0,0
2020-06-28,"29",0,0.1,0.1,0,0,18,16,3,0,0,2,15,0,0,"Šiaulių m. sav.",8.3,8.3
2020-06-28,"30",0,0,0,0,0,5,4,0,0,0,1,5,0,0,"Visagino sav.",0,0
2020-06-28,"32",0,0,0,0,0,3,2,0,1,0,0,2,0,0,"Akmenės r. sav.",0,0
2020-06-28,"33",0,0,0,0,0,6,6,0,0,0,0,6,0,0,"Alytaus r. sav.",0,0
2020-06-28,"34",0,0,0,0,0,6,6,0,0,0,0,6,0,0,"Anykščių r. sav.",0,0
2020-06-28,"36",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Biržų r. sav.",0,0
2020-06-28,"38",0,0,0,0,0,2,1,0,1,0,0,1,0,0,"Varėnos r. sav.",0,0
2020-06-28,"39",0,0,0,0,0,6,3,0,1,0,2,5,0,0,"Vilkaviškio r. sav.",0,0
2020-06-28,"41",0,0.3,0.4,-1,-25,260,143,24,4,0,113,232,0,1,"Vilniaus r. sav.",-22.2,-22.2
2020-06-28,"42",0,0,0,0,0,7,7,0,0,0,0,7,0,1,"Elektrėnų sav.",-41.2,0
2020-06-28,"43",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Zarasų r. sav.",0,0
2020-06-28,"45",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Ignalinos r. sav.",0,0
2020-06-28,"46",0,0,0,0,0,10,9,4,0,0,1,6,0,0,"Jonavos r. sav.",-9.1,0
2020-06-28,"47",0,0,0,0,0,13,12,0,1,0,0,12,0,0,"Joniškio r. sav.",0,0
2020-06-28,"48",0,0,0,0,0,7,6,0,1,0,0,6,0,0,"Kalvarijos sav.",0,0
2020-06-28,"49",0,0,0,0,0,3,1,0,0,0,2,3,0,0,"Kaišiadorių r. sav.",0,0
2020-06-28,"52",0,0,0,0,0,13,13,1,0,0,0,12,0,0,"Kauno r. sav.",-16.7,0
2020-06-28,"53",0,0.1,0.1,0,0,3,3,2,0,0,0,1,0,0,"Kėdainių r. sav.",0,0
2020-06-28,"54",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Kelmės r. sav.",0,0
2020-06-28,"55",1,0.1,0,1,100,50,45,3,4,0,1,43,0,0,"Klaipėdos r. sav.",0,100
2020-06-28,"56",0,0,0,0,0,55,52,0,3,0,0,52,0,0,"Kretingos r. sav.",0,0
2020-06-28,"57",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Kupiškio r. sav.",0,0
2020-06-28,"58",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Kazlų Rūdos sav.",0,0
2020-06-28,"59",0,0,0,0,0,5,4,0,1,0,0,4,0,0,"Lazdijų r. sav.",-37.5,0
2020-06-28,"61",0,0,0,0,0,10,8,0,1,0,1,9,0,0,"Mažeikių r. sav.",0,0
2020-06-28,"62",0,0.1,0,1,100,4,4,1,0,0,0,3,0,0,"Molėtų r. sav.",80,100
2020-06-28,"63",0,0,0,0,0,2,2,0,0,0,0,2,0,0,"Pagėgių sav.",0,0
2020-06-28,"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pakruojo r. sav.",0,0
2020-06-28,"66",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Panevėžio r. sav.",0,0
2020-06-28,"67",0,0,0,0,0,4,3,0,0,0,1,4,0,0,"Pasvalio r. sav.",0,0
2020-06-28,"68",0,0,0,0,0,8,8,0,0,0,0,8,0,0,"Plungės r. sav.",-33.3,0
2020-06-28,"69",0,0,0,0,0,5,2,0,1,0,2,4,0,0,"Prienų r. sav.",0,0
2020-06-28,"71",0,0,0.3,-2,-66.6,5,5,2,0,0,0,3,0,0,"Radviliškio r. sav.",-50,-50
2020-06-28,"72",0,0,0,0,0,4,3,0,1,0,0,3,0,0,"Raseinių r. sav.",0,0
2020-06-28,"73",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Rokiškio r. sav.",0,0
2020-06-28,"74",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Rietavo sav.",0,0
2020-06-28,"75",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Skuodo r. sav.",0,0
2020-06-28,"77",0,0,0,0,0,7,6,0,1,0,0,6,0,0,"Tauragės r. sav.",0,0
2020-06-28,"78",0,0,0,0,0,11,9,1,2,0,0,8,0,0,"Telšių r. sav.",0,0
2020-06-28,"79",0,0,0,0,0,3,1,0,0,0,2,3,0,0,"Trakų r. sav.",0,0
2020-06-28,"81",0,0,0,0,0,75,62,1,11,0,2,63,0,1,"Ukmergės r. sav.",0,0
2020-06-28,"82",0,0,0,0,0,6,6,1,0,0,0,5,0,0,"Utenos r. sav.",30,30
2020-06-28,"84",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Šakių r. sav.",0,0
2020-06-28,"85",0,0,0.1,-1,-50,9,8,2,0,0,1,7,0,0,"Šalčininkų r. sav.",-20,-20
2020-06-28,"86",0,0,0,0,0,9,9,1,0,0,0,8,0,0,"Švenčionių r. sav.",-23.1,0
2020-06-28,"87",0,0,0,0,0,3,2,0,1,0,0,2,0,0,"Šilalės r. sav.",0,0
2020-06-28,"88",0,0,0,0,0,7,7,0,0,0,0,7,0,0,"Šilutės r. sav.",0,0
2020-06-28,"89",0,0,0.4,-3,-74.9,14,13,9,1,0,0,4,0,0,"Širvintų r. sav.",17.2,17.2
2020-06-28,"91",0,0,0.1,-1,-50,7,7,1,0,0,0,6,0,0,"Šiaulių r. sav.",-28.6,-28.6
2020-06-28,"94",0,0,0,0,0,2,2,0,0,0,0,2,0,0,"Jurbarko r. sav.",0,0
2020-06-29,"00",1,2,3.7,-12,-44.4,1746,1402,125,101,0,243,1520,0,4,"Lietuva",-7.1,-7.1
2020-06-29,"11",0,0,0,0,0,28,27,0,1,0,0,27,0,0,"Alytaus m. sav.",0,0
2020-06-29,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birštono sav.",0,0
2020-06-29,"13",1,1.1,1.4,-2,-18.2,522,411,59,29,0,82,434,0,2,"Vilniaus m. sav.",-12.5,-12.5
2020-06-29,"15",0,0,0.1,-1,-50,2,2,1,0,0,0,1,0,0,"Druskininkų sav.",-33.3,-33.3
2020-06-29,"18",0,0.1,0.1,0,0,74,56,2,7,0,11,65,0,0,"Marijampolės sav.",0,0
2020-06-29,"19",0,0,0,0,0,100,96,2,2,0,2,96,0,0,"Kauno m. sav.",0,0
2020-06-29,"21",0,0,0.1,-1,-50,286,247,5,24,0,15,257,0,1,"Klaipėdos m. sav.",-8.3,-8.3
2020-06-29,"23",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Neringos sav.",0,0
2020-06-29,"25",0,0,0,0,0,13,10,0,1,0,2,12,0,0,"Palangos m. sav.",0,0
2020-06-29,"27",0,0,0,0,0,22,21,1,1,0,0,20,0,0,"Panevėžio m. sav.",0,0
2020-06-29,"29",0,0,0.3,-2,-66.6,18,16,3,0,0,2,15,0,0,"Šiaulių m. sav.",-21.4,-21.4
2020-06-29,"30",0,0,0,0,0,5,4,0,0,0,1,5,0,0,"Visagino sav.",0,0
2020-06-29,"32",0,0,0,0,0,3,2,0,1,0,0,2,0,0,"Akmenės r. sav.",0,0
2020-06-29,"33",0,0,0,0,0,6,6,0,0,0,0,6,0,0,"Alytaus r. sav.",0,0
2020-06-29,"34",0,0,0,0,0,6,6,0,0,0,0,6,0,0,"Anykščių r. sav.",0,0
2020-06-29,"36",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Biržų r. sav.",0,0
2020-06-29,"38",0,0,0,0,0,2,1,0,1,0,0,1,0,0,"Varėnos r. sav.",0,0
2020-06-29,"39",0,0,0,0,0,6,3,0,1,0,2,5,0,0,"Vilkaviškio r. sav.",0,0
2020-06-29,"41",0,0.3,0.4,-1,-25,260,143,23,4,0,113,233,0,1,"Vilniaus r. sav.",-12,-12
2020-06-29,"42",0,0,0,0,0,7,7,0,0,0,0,7,0,0,"Elektrėnų sav.",-41.2,0
2020-06-29,"43",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Zarasų r. sav.",0,0
2020-06-29,"45",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Ignalinos r. sav.",0,0
2020-06-29,"46",0,0,0,0,0,10,9,4,0,0,1,6,0,0,"Jonavos r. sav.",-9.1,0
2020-06-29,"47",0,0,0,0,0,13,12,0,1,0,0,12,0,0,"Joniškio r. sav.",0,0
2020-06-29,"48",0,0,0,0,0,7,6,0,1,0,0,6,0,0,"Kalvarijos sav.",0,0
2020-06-29,"49",0,0,0,0,0,3,1,0,0,0,2,3,0,0,"Kaišiadorių r. sav.",0,0
2020-06-29,"52",0,0,0,0,0,13,13,1,0,0,0,12,0,0,"Kauno r. sav.",-16.7,0
2020-06-29,"53",0,0.1,0.1,0,0,3,3,2,0,0,0,1,0,0,"Kėdainių r. sav.",7.7,7.7
2020-06-29,"54",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Kelmės r. sav.",0,0
2020-06-29,"55",0,0.1,0,1,100,50,45,3,4,0,1,43,0,0,"Klaipėdos r. sav.",8.3,100
2020-06-29,"56",0,0,0,0,0,55,52,0,3,0,0,52,0,0,"Kretingos r. sav.",0,0
2020-06-29,"57",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Kupiškio r. sav.",0,0
2020-06-29,"58",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Kazlų Rūdos sav.",0,0
2020-06-29,"59",0,0,0,0,0,5,4,0,1,0,0,4,0,0,"Lazdijų r. sav.",0,0
2020-06-29,"61",0,0,0,0,0,10,8,0,1,0,1,9,0,0,"Mažeikių r. sav.",0,0
2020-06-29,"62",0,0.1,0,1,100,4,4,1,0,0,0,3,0,0,"Molėtų r. sav.",80,100
2020-06-29,"63",0,0,0,0,0,2,2,0,0,0,0,2,0,0,"Pagėgių sav.",0,0
2020-06-29,"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pakruojo r. sav.",0,0
2020-06-29,"66",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Panevėžio r. sav.",0,0
2020-06-29,"67",0,0,0,0,0,4,3,0,0,0,1,4,0,0,"Pasvalio r. sav.",0,0
2020-06-29,"68",0,0,0,0,0,8,8,0,0,0,0,8,0,0,"Plungės r. sav.",0,0
2020-06-29,"69",0,0,0,0,0,5,2,0,1,0,2,4,0,0,"Prienų r. sav.",0,0
2020-06-29,"71",0,0,0.3,-2,-66.6,5,5,2,0,0,0,3,0,0,"Radviliškio r. sav.",-47.4,-47.4
2020-06-29,"72",0,0,0,0,0,4,3,0,1,0,0,3,0,0,"Raseinių r. sav.",0,0
2020-06-29,"73",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Rokiškio r. sav.",0,0
2020-06-29,"74",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Rietavo sav.",0,0
2020-06-29,"75",0,0,0,0,0,3,3,0,0,0,0,3,0,0,"Skuodo r. sav.",0,0
2020-06-29,"77",0,0,0,0,0,7,6,0,1,0,0,6,0,0,"Tauragės r. sav.",0,0
2020-06-29,"78",0,0,0,0,0,11,9,1,2,0,0,8,0,0,"Telšių r. sav.",0,0
2020-06-29,"79",0,0,0,0,0,3,1,0,0,0,2,3,0,0,"Trakų r. sav.",0,0
2020-06-29,"81",0,0,0,0,0,75,62,1,11,0,2,63,0,0,"Ukmergės r. sav.",0,0
2020-06-29,"82",0,0,0,0,0,6,6,1,0,0,0,5,0,0,"Utenos r. sav.",30,30
2020-06-29,"84",0,0,0,0,0,4,4,0,0,0,0,4,0,0,"Šakių r. sav.",0,0
2020-06-29,"85",0,0,0.1,-1,-50,9,8,2,0,0,1,7,0,0,"Šalčininkų r. sav.",-5,-5
2020-06-29,"86",0,0,0,0,0,9,9,1,0,0,0,8,0,0,"Švenčionių r. sav.",-23.1,0
2020-06-29,"87",0,0,0,0,0,3,2,0,1,0,0,2,0,0,"Šilalės r. sav.",0,0
2020-06-29,"88",0,0,0,0,0,7,7,0,0,0,0,7,0,0,"Šilutės r. sav.",0,0
2020-06-29,"89",0,0,0.4,-3,-74.9,14,13,9,1,0,0,4,0,0,"Širvintų r. sav.",17.2,17.2
2020-06-29,"91",0,0,0.1,-1,-50,7,7,1,0,0,0,6,0,0,"Šiaulių r. sav.",-28.6,-28.6
2020-06-29,"94",0,0,0,0,0,2,2,0,0,0,0,2,0,0,"Jurbarko r. sav.",0,0
2020-06-30,"00",7,2.9,3.3,-3,-12.5,1753,1407,129,103,1,243,1521,0,1,"Lietuva",0,0
2020-06-30,"11",0,0,0,0,0,28,27,0,1,0,0,27,0,0,"Alytaus m. sav.",0,0
2020-06-30,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birštono sav.",0,0
2020-06-30,"13",1,1.3,1,2,25,523,412,58,29,0,82,436,0,2,"Vilniaus m. sav.",-6.7,25
2020-06-30,"15",0,0,0.1,-1,-50,2,2,1,0,0,0,1,0,0,"Druskininkų sav.",-33.3,-33.3
2020-06-30,"18",0,0.1,0.1,0,0,74,55,2,8,1,11,64,0,-1,"Marijampolės sav.",0,0
2020-06-30,"19",1,0.1,0,1,100,101,97,3,2,0,2,96,0,0,"Kauno m. sav.",-8.3,100
2020-06-30,"21",1,0.1,0.1,0,0,287,248,6,24,0,15,257,0,0,"Klaipėdos m. sav.",-8.3,0
2020-06-30,"23",0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Neringos sav.",0,0
2020-06-30,"25",0,0,0,0,0,13,10,0,1,0,2,12,0,0,"Palangos m. sav.",0,0
